Batch	Genotype	slot	value	n_flies	signal	zt
"Batch10_DGRP"	"CS"	16	0.270888888888889	30	"Sleep"	8.25
"Batch10_DGRP"	"CS"	17	0.203333333333333	30	"Sleep"	8.75
"Batch10_DGRP"	"CS"	18	0.133333333333333	30	"Sleep"	9.25
"Batch10_DGRP"	"CS"	19	0.0844444444444445	30	"Sleep"	9.75
"Batch10_DGRP"	"CS"	20	0.0666666666666667	30	"Sleep"	10.25
"Batch10_DGRP"	"CS"	21	0.0884444444444445	30	"Sleep"	10.75
"Batch10_DGRP"	"CS"	22	0.144888888888889	30	"Sleep"	11.25
"Batch10_DGRP"	"CS"	23	0.244444444444444	30	"Sleep"	11.75
"Batch10_DGRP"	"CS"	24	0.462222222222222	30	"Sleep"	12.25
"Batch10_DGRP"	"CS"	25	0.693777777777778	30	"Sleep"	12.75
"Batch10_DGRP"	"CS"	26	0.823333333333333	30	"Sleep"	13.25
"Batch10_DGRP"	"CS"	27	0.898222222222222	30	"Sleep"	13.75
"Batch10_DGRP"	"CS"	28	0.909555555555556	30	"Sleep"	14.25
"Batch10_DGRP"	"CS"	29	0.900222222222222	30	"Sleep"	14.75
"Batch10_DGRP"	"CS"	30	0.916666666666667	30	"Sleep"	15.25
"Batch10_DGRP"	"CS"	31	0.911333333333333	30	"Sleep"	15.75
"Batch10_DGRP"	"CS"	32	0.934666666666667	30	"Sleep"	16.25
"Batch10_DGRP"	"CS"	33	0.923111111111111	30	"Sleep"	16.75
"Batch10_DGRP"	"CS"	34	0.924444444444444	30	"Sleep"	17.25
"Batch10_DGRP"	"CS"	35	0.916444444444444	30	"Sleep"	17.75
"Batch10_DGRP"	"CS"	36	0.890222222222222	30	"Sleep"	18.25
"Batch10_DGRP"	"CS"	37	0.882222222222222	30	"Sleep"	18.75
"Batch10_DGRP"	"CS"	38	0.879333333333333	30	"Sleep"	19.25
"Batch10_DGRP"	"CS"	39	0.874	30	"Sleep"	19.75
"Batch10_DGRP"	"CS"	40	0.858	30	"Sleep"	20.25
"Batch10_DGRP"	"CS"	41	0.845777777777778	30	"Sleep"	20.75
"Batch10_DGRP"	"CS"	42	0.825777777777778	30	"Sleep"	21.25
"Batch10_DGRP"	"CS"	43	0.766888888888889	30	"Sleep"	21.75
"Batch10_DGRP"	"CS"	44	0.673555555555556	30	"Sleep"	22.25
"Batch10_DGRP"	"CS"	45	0.544666666666667	30	"Sleep"	22.75
"Batch10_DGRP"	"CS"	46	0.387111111111111	30	"Sleep"	23.25
"Batch10_DGRP"	"CS"	47	0.304888888888889	30	"Sleep"	23.75
"Batch11_DGRP"	"CS"	0	0.435402298850575	29	"Sleep"	0.25
"Batch11_DGRP"	"CS"	1	0.437931034482759	29	"Sleep"	0.75
"Batch11_DGRP"	"CS"	2	0.447126436781609	29	"Sleep"	1.25
"Batch11_DGRP"	"CS"	3	0.449885057471264	29	"Sleep"	1.75
"Batch11_DGRP"	"CS"	4	0.443218390804598	29	"Sleep"	2.25
"Batch11_DGRP"	"CS"	5	0.462528735632184	29	"Sleep"	2.75
"Batch11_DGRP"	"CS"	6	0.509425287356322	29	"Sleep"	3.25
"Batch11_DGRP"	"CS"	7	0.511264367816092	29	"Sleep"	3.75
"Batch11_DGRP"	"CS"	8	0.562068965517241	29	"Sleep"	4.25
"Batch11_DGRP"	"CS"	9	0.62183908045977	29	"Sleep"	4.75
"Batch11_DGRP"	"CS"	10	0.613793103448276	29	"Sleep"	5.25
"Batch11_DGRP"	"CS"	11	0.638850574712644	29	"Sleep"	5.75
"Batch11_DGRP"	"CS"	12	0.644137931034483	29	"Sleep"	6.25
"Batch11_DGRP"	"CS"	13	0.663448275862069	29	"Sleep"	6.75
"Batch11_DGRP"	"CS"	14	0.650574712643678	29	"Sleep"	7.25
"Batch11_DGRP"	"CS"	15	0.63816091954023	29	"Sleep"	7.75
"Batch11_DGRP"	"CS"	16	0.358390804597701	29	"Sleep"	8.25
"Batch11_DGRP"	"CS"	17	0.236091954022989	29	"Sleep"	8.75
"Batch11_DGRP"	"CS"	18	0.137471264367816	29	"Sleep"	9.25
"Batch11_DGRP"	"CS"	19	0.107586206896552	29	"Sleep"	9.75
"Batch11_DGRP"	"CS"	20	0.0655172413793103	29	"Sleep"	10.25
"Batch11_DGRP"	"CS"	21	0.0324137931034483	29	"Sleep"	10.75
"Batch11_DGRP"	"CS"	22	0.0742528735632184	29	"Sleep"	11.25
"Batch11_DGRP"	"CS"	23	0.214022988505747	29	"Sleep"	11.75
"Batch11_DGRP"	"CS"	24	0.451494252873563	29	"Sleep"	12.25
"Batch11_DGRP"	"CS"	25	0.672183908045977	29	"Sleep"	12.75
"Batch11_DGRP"	"CS"	26	0.786436781609195	29	"Sleep"	13.25
"Batch11_DGRP"	"CS"	27	0.851954022988506	29	"Sleep"	13.75
"Batch11_DGRP"	"CS"	28	0.876091954022989	29	"Sleep"	14.25
"Batch11_DGRP"	"CS"	29	0.875862068965517	29	"Sleep"	14.75
"Batch11_DGRP"	"CS"	30	0.879540229885057	29	"Sleep"	15.25
"Batch11_DGRP"	"CS"	31	0.879540229885057	29	"Sleep"	15.75
"Batch11_DGRP"	"CS"	32	0.863448275862069	29	"Sleep"	16.25
"Batch11_DGRP"	"CS"	33	0.885057471264368	29	"Sleep"	16.75
"Batch11_DGRP"	"CS"	34	0.884367816091954	29	"Sleep"	17.25
"Batch11_DGRP"	"CS"	35	0.869885057471264	29	"Sleep"	17.75
"Batch11_DGRP"	"CS"	36	0.839770114942529	29	"Sleep"	18.25
"Batch11_DGRP"	"CS"	37	0.842298850574713	29	"Sleep"	18.75
"Batch11_DGRP"	"CS"	38	0.853333333333333	29	"Sleep"	19.25
"Batch11_DGRP"	"CS"	39	0.833563218390805	29	"Sleep"	19.75
"Batch11_DGRP"	"CS"	40	0.817241379310345	29	"Sleep"	20.25
"Batch11_DGRP"	"CS"	41	0.765747126436782	29	"Sleep"	20.75
"Batch11_DGRP"	"CS"	42	0.755632183908046	29	"Sleep"	21.25
"Batch11_DGRP"	"CS"	43	0.693333333333333	29	"Sleep"	21.75
"Batch11_DGRP"	"CS"	44	0.53816091954023	29	"Sleep"	22.25
"Batch11_DGRP"	"CS"	45	0.420459770114943	29	"Sleep"	22.75
"Batch11_DGRP"	"CS"	46	0.335402298850575	29	"Sleep"	23.25
"Batch11_DGRP"	"CS"	47	0.286206896551724	29	"Sleep"	23.75
"Batch12_DGRP"	"CS"	0	0.606444444444445	30	"Sleep"	0.25
"Batch12_DGRP"	"CS"	1	0.768888888888889	30	"Sleep"	0.75
"Batch12_DGRP"	"CS"	2	0.735111111111111	30	"Sleep"	1.25
"Batch12_DGRP"	"CS"	3	0.682666666666667	30	"Sleep"	1.75
"Batch12_DGRP"	"CS"	4	0.722444444444444	30	"Sleep"	2.25
"Batch12_DGRP"	"CS"	5	0.716666666666667	30	"Sleep"	2.75
"Batch12_DGRP"	"CS"	6	0.685555555555556	30	"Sleep"	3.25
"Batch12_DGRP"	"CS"	7	0.718222222222222	30	"Sleep"	3.75
"Batch12_DGRP"	"CS"	8	0.710888888888889	30	"Sleep"	4.25
"Batch12_DGRP"	"CS"	9	0.733111111111111	30	"Sleep"	4.75
"Batch12_DGRP"	"CS"	10	0.744666666666667	30	"Sleep"	5.25
"Batch12_DGRP"	"CS"	11	0.739333333333333	30	"Sleep"	5.75
"Batch12_DGRP"	"CS"	12	0.757555555555556	30	"Sleep"	6.25
"Batch12_DGRP"	"CS"	13	0.710222222222222	30	"Sleep"	6.75
"Batch12_DGRP"	"CS"	14	0.722444444444444	30	"Sleep"	7.25
"Batch12_DGRP"	"CS"	15	0.667333333333333	30	"Sleep"	7.75
"Batch12_DGRP"	"CS"	16	0.206888888888889	30	"Sleep"	8.25
"Batch12_DGRP"	"CS"	17	0.0837777777777778	30	"Sleep"	8.75
"Batch12_DGRP"	"CS"	18	0.133333333333333	30	"Sleep"	9.25
"Batch12_DGRP"	"CS"	19	0.122666666666667	30	"Sleep"	9.75
"Batch12_DGRP"	"CS"	20	0.0993333333333333	30	"Sleep"	10.25
"Batch12_DGRP"	"CS"	21	0.111777777777778	30	"Sleep"	10.75
"Batch12_DGRP"	"CS"	22	0.148	30	"Sleep"	11.25
"Batch12_DGRP"	"CS"	23	0.251777777777778	30	"Sleep"	11.75
"Batch12_DGRP"	"CS"	24	0.392666666666667	30	"Sleep"	12.25
"Batch12_DGRP"	"CS"	25	0.572222222222222	30	"Sleep"	12.75
"Batch12_DGRP"	"CS"	26	0.697777777777778	30	"Sleep"	13.25
"Batch12_DGRP"	"CS"	27	0.804444444444444	30	"Sleep"	13.75
"Batch12_DGRP"	"CS"	28	0.825333333333333	30	"Sleep"	14.25
"Batch12_DGRP"	"CS"	29	0.830666666666667	30	"Sleep"	14.75
"Batch12_DGRP"	"CS"	30	0.850888888888889	30	"Sleep"	15.25
"Batch12_DGRP"	"CS"	31	0.834666666666667	30	"Sleep"	15.75
"Batch12_DGRP"	"CS"	32	0.842888888888889	30	"Sleep"	16.25
"Batch12_DGRP"	"CS"	33	0.832666666666667	30	"Sleep"	16.75
"Batch12_DGRP"	"CS"	34	0.848444444444444	30	"Sleep"	17.25
"Batch12_DGRP"	"CS"	35	0.841111111111111	30	"Sleep"	17.75
"Batch12_DGRP"	"CS"	36	0.810444444444445	30	"Sleep"	18.25
"Batch12_DGRP"	"CS"	37	0.802	30	"Sleep"	18.75
"Batch12_DGRP"	"CS"	38	0.783777777777778	30	"Sleep"	19.25
"Batch12_DGRP"	"CS"	39	0.721333333333333	30	"Sleep"	19.75
"Batch12_DGRP"	"CS"	40	0.713333333333333	30	"Sleep"	20.25
"Batch12_DGRP"	"CS"	41	0.719333333333333	30	"Sleep"	20.75
"Batch12_DGRP"	"CS"	42	0.657777777777778	30	"Sleep"	21.25
"Batch12_DGRP"	"CS"	43	0.547111111111111	30	"Sleep"	21.75
"Batch12_DGRP"	"CS"	44	0.517555555555556	30	"Sleep"	22.25
"Batch12_DGRP"	"CS"	45	0.443333333333333	30	"Sleep"	22.75
"Batch12_DGRP"	"CS"	46	0.330444444444444	30	"Sleep"	23.25
"Batch12_DGRP"	"CS"	47	0.304	30	"Sleep"	23.75
"Batch13_DGRP"	"CS"	0	0.50625	32	"Sleep"	0.25
"Batch13_DGRP"	"CS"	1	0.496875	32	"Sleep"	0.75
"Batch13_DGRP"	"CS"	2	0.472916666666667	32	"Sleep"	1.25
"Batch13_DGRP"	"CS"	3	0.481875	32	"Sleep"	1.75
"Batch13_DGRP"	"CS"	4	0.511041666666667	32	"Sleep"	2.25
"Batch13_DGRP"	"CS"	5	0.554166666666667	32	"Sleep"	2.75
"Batch13_DGRP"	"CS"	6	0.550625	32	"Sleep"	3.25
"Batch13_DGRP"	"CS"	7	0.558958333333333	32	"Sleep"	3.75
"Batch13_DGRP"	"CS"	8	0.5675	32	"Sleep"	4.25
"Batch13_DGRP"	"CS"	9	0.576875	32	"Sleep"	4.75
"Batch13_DGRP"	"CS"	10	0.639583333333333	32	"Sleep"	5.25
"Batch13_DGRP"	"CS"	11	0.635833333333333	32	"Sleep"	5.75
"Batch13_DGRP"	"CS"	12	0.609166666666667	32	"Sleep"	6.25
"Batch13_DGRP"	"CS"	13	0.648333333333333	32	"Sleep"	6.75
"Batch13_DGRP"	"CS"	14	0.329583333333333	32	"Sleep"	7.25
"Batch13_DGRP"	"CS"	15	0.297708333333333	32	"Sleep"	7.75
"Batch13_DGRP"	"CS"	16	0.138958333333333	32	"Sleep"	8.25
"Batch13_DGRP"	"CS"	17	0.0920833333333333	32	"Sleep"	8.75
"Batch13_DGRP"	"CS"	18	0.0666666666666667	32	"Sleep"	9.25
"Batch13_DGRP"	"CS"	19	0.0733333333333333	32	"Sleep"	9.75
"Batch13_DGRP"	"CS"	20	0.0708333333333333	32	"Sleep"	10.25
"Batch13_DGRP"	"CS"	21	0.114583333333333	32	"Sleep"	10.75
"Batch13_DGRP"	"CS"	22	0.256875	32	"Sleep"	11.25
"Batch13_DGRP"	"CS"	23	0.420833333333333	32	"Sleep"	11.75
"Batch13_DGRP"	"CS"	24	0.531041666666667	32	"Sleep"	12.25
"Batch13_DGRP"	"CS"	25	0.618333333333333	32	"Sleep"	12.75
"Batch13_DGRP"	"CS"	26	0.713125	32	"Sleep"	13.25
"Batch13_DGRP"	"CS"	27	0.750208333333333	32	"Sleep"	13.75
"Batch13_DGRP"	"CS"	28	0.741041666666667	32	"Sleep"	14.25
"Batch13_DGRP"	"CS"	29	0.7575	32	"Sleep"	14.75
"Batch13_DGRP"	"CS"	30	0.722708333333333	32	"Sleep"	15.25
"Batch13_DGRP"	"CS"	31	0.729791666666667	32	"Sleep"	15.75
"Batch13_DGRP"	"CS"	32	0.732708333333333	32	"Sleep"	16.25
"Batch13_DGRP"	"CS"	33	0.699375	32	"Sleep"	16.75
"Batch13_DGRP"	"CS"	34	0.721875	32	"Sleep"	17.25
"Batch13_DGRP"	"CS"	35	0.700625	32	"Sleep"	17.75
"Batch13_DGRP"	"CS"	36	0.682083333333333	32	"Sleep"	18.25
"Batch13_DGRP"	"CS"	37	0.653958333333333	32	"Sleep"	18.75
"Batch13_DGRP"	"CS"	38	0.639375	32	"Sleep"	19.25
"Batch13_DGRP"	"CS"	39	0.58875	32	"Sleep"	19.75
"Batch13_DGRP"	"CS"	40	0.583958333333333	32	"Sleep"	20.25
"Batch13_DGRP"	"CS"	41	0.52	32	"Sleep"	20.75
"Batch13_DGRP"	"CS"	42	0.40625	32	"Sleep"	21.25
"Batch13_DGRP"	"CS"	43	0.283958333333333	32	"Sleep"	21.75
"Batch13_DGRP"	"CS"	44	0.181875	32	"Sleep"	22.25
"Batch13_DGRP"	"CS"	45	0.162916666666667	32	"Sleep"	22.75
"Batch13_DGRP"	"CS"	46	0.451041666666667	32	"Sleep"	23.25
"Batch13_DGRP"	"CS"	47	0.510833333333333	32	"Sleep"	23.75
"Batch14_DGRP"	"CS"	0	0.788888888888889	12	"Sleep"	0.25
"Batch14_DGRP"	"CS"	1	0.792777777777778	12	"Sleep"	0.75
"Batch14_DGRP"	"CS"	2	0.798333333333333	12	"Sleep"	1.25
"Batch14_DGRP"	"CS"	3	0.788333333333333	12	"Sleep"	1.75
"Batch14_DGRP"	"CS"	4	0.833333333333333	12	"Sleep"	2.25
"Batch14_DGRP"	"CS"	5	0.839444444444444	12	"Sleep"	2.75
"Batch14_DGRP"	"CS"	6	0.814444444444444	12	"Sleep"	3.25
"Batch14_DGRP"	"CS"	7	0.836666666666667	12	"Sleep"	3.75
"Batch14_DGRP"	"CS"	8	0.885555555555556	12	"Sleep"	4.25
"Batch14_DGRP"	"CS"	9	0.876666666666667	12	"Sleep"	4.75
"Batch14_DGRP"	"CS"	10	0.883888888888889	12	"Sleep"	5.25
"Batch14_DGRP"	"CS"	11	0.876111111111111	12	"Sleep"	5.75
"Batch14_DGRP"	"CS"	12	0.865555555555556	12	"Sleep"	6.25
"Batch14_DGRP"	"CS"	13	0.867222222222222	12	"Sleep"	6.75
"Batch14_DGRP"	"CS"	14	0.473888888888889	12	"Sleep"	7.25
"Batch14_DGRP"	"CS"	15	0.305555555555556	12	"Sleep"	7.75
"Batch14_DGRP"	"CS"	16	0.271666666666667	12	"Sleep"	8.25
"Batch14_DGRP"	"CS"	17	0.140555555555556	12	"Sleep"	8.75
"Batch14_DGRP"	"CS"	18	0.0966666666666667	12	"Sleep"	9.25
"Batch14_DGRP"	"CS"	19	0.129444444444444	12	"Sleep"	9.75
"Batch14_DGRP"	"CS"	20	0.186666666666667	12	"Sleep"	10.25
"Batch14_DGRP"	"CS"	21	0.354444444444444	12	"Sleep"	10.75
"Batch14_DGRP"	"CS"	22	0.532777777777778	12	"Sleep"	11.25
"Batch14_DGRP"	"CS"	23	0.722777777777778	12	"Sleep"	11.75
"Batch14_DGRP"	"CS"	24	0.851666666666667	12	"Sleep"	12.25
"Batch14_DGRP"	"CS"	25	0.929444444444444	12	"Sleep"	12.75
"Batch14_DGRP"	"CS"	26	0.981666666666667	12	"Sleep"	13.25
"Batch14_DGRP"	"CS"	27	0.982777777777778	12	"Sleep"	13.75
"Batch14_DGRP"	"CS"	28	0.998888888888889	12	"Sleep"	14.25
"Batch14_DGRP"	"CS"	29	0.982777777777778	12	"Sleep"	14.75
"Batch14_DGRP"	"CS"	30	0.982777777777778	12	"Sleep"	15.25
"Batch14_DGRP"	"CS"	31	0.996666666666667	12	"Sleep"	15.75
"Batch14_DGRP"	"CS"	32	0.989444444444444	12	"Sleep"	16.25
"Batch14_DGRP"	"CS"	33	0.985	12	"Sleep"	16.75
"Batch14_DGRP"	"CS"	34	0.997777777777778	12	"Sleep"	17.25
"Batch14_DGRP"	"CS"	35	0.992777777777778	12	"Sleep"	17.75
"Batch14_DGRP"	"CS"	36	0.988333333333333	12	"Sleep"	18.25
"Batch14_DGRP"	"CS"	37	0.963333333333333	12	"Sleep"	18.75
"Batch14_DGRP"	"CS"	38	0.927222222222222	12	"Sleep"	19.25
"Batch14_DGRP"	"CS"	39	0.890555555555556	12	"Sleep"	19.75
"Batch14_DGRP"	"CS"	40	0.892222222222222	12	"Sleep"	20.25
"Batch14_DGRP"	"CS"	41	0.881111111111111	12	"Sleep"	20.75
"Batch14_DGRP"	"CS"	42	0.805	12	"Sleep"	21.25
"Batch14_DGRP"	"CS"	43	0.708333333333333	12	"Sleep"	21.75
"Batch14_DGRP"	"CS"	44	0.591111111111111	12	"Sleep"	22.25
"Batch14_DGRP"	"CS"	45	0.538333333333333	12	"Sleep"	22.75
"Batch14_DGRP"	"CS"	46	0.758333333333333	12	"Sleep"	23.25
"Batch14_DGRP"	"CS"	47	0.833888888888889	12	"Sleep"	23.75
"Batch15_DGRP"	"CS"	0	0.516888888888889	30	"Sleep"	0.25
"Batch15_DGRP"	"CS"	1	0.511333333333333	30	"Sleep"	0.75
"Batch15_DGRP"	"CS"	2	0.584	30	"Sleep"	1.25
"Batch15_DGRP"	"CS"	3	0.626222222222222	30	"Sleep"	1.75
"Batch15_DGRP"	"CS"	4	0.64	30	"Sleep"	2.25
"Batch15_DGRP"	"CS"	5	0.619111111111111	30	"Sleep"	2.75
"Batch15_DGRP"	"CS"	6	0.629555555555556	30	"Sleep"	3.25
"Batch15_DGRP"	"CS"	7	0.673333333333333	30	"Sleep"	3.75
"Batch15_DGRP"	"CS"	8	0.658	30	"Sleep"	4.25
"Batch15_DGRP"	"CS"	9	0.643555555555556	30	"Sleep"	4.75
"Batch15_DGRP"	"CS"	10	0.597333333333333	30	"Sleep"	5.25
"Batch15_DGRP"	"CS"	11	0.611333333333333	30	"Sleep"	5.75
"Batch15_DGRP"	"CS"	12	0.568888888888889	30	"Sleep"	6.25
"Batch15_DGRP"	"CS"	13	0.579777777777778	30	"Sleep"	6.75
"Batch15_DGRP"	"CS"	14	0.213333333333333	30	"Sleep"	7.25
"Batch15_DGRP"	"CS"	15	0.173777777777778	30	"Sleep"	7.75
"Batch15_DGRP"	"CS"	16	0.158888888888889	30	"Sleep"	8.25
"Batch15_DGRP"	"CS"	17	0.119111111111111	30	"Sleep"	8.75
"Batch15_DGRP"	"CS"	18	0.100666666666667	30	"Sleep"	9.25
"Batch15_DGRP"	"CS"	19	0.0793333333333333	30	"Sleep"	9.75
"Batch15_DGRP"	"CS"	20	0.0982222222222222	30	"Sleep"	10.25
"Batch15_DGRP"	"CS"	21	0.234	30	"Sleep"	10.75
"Batch15_DGRP"	"CS"	22	0.503111111111111	30	"Sleep"	11.25
"Batch15_DGRP"	"CS"	23	0.693555555555556	30	"Sleep"	11.75
"Batch15_DGRP"	"CS"	24	0.825777777777778	30	"Sleep"	12.25
"Batch15_DGRP"	"CS"	25	0.911555555555556	30	"Sleep"	12.75
"Batch15_DGRP"	"CS"	26	0.939555555555556	30	"Sleep"	13.25
"Batch15_DGRP"	"CS"	27	0.939111111111111	30	"Sleep"	13.75
"Batch15_DGRP"	"CS"	28	0.938	30	"Sleep"	14.25
"Batch15_DGRP"	"CS"	29	0.916	30	"Sleep"	14.75
"Batch15_DGRP"	"CS"	30	0.940222222222222	30	"Sleep"	15.25
"Batch15_DGRP"	"CS"	31	0.928666666666667	30	"Sleep"	15.75
"Batch15_DGRP"	"CS"	32	0.912	30	"Sleep"	16.25
"Batch15_DGRP"	"CS"	33	0.913111111111111	30	"Sleep"	16.75
"Batch15_DGRP"	"CS"	34	0.898444444444445	30	"Sleep"	17.25
"Batch15_DGRP"	"CS"	35	0.881111111111111	30	"Sleep"	17.75
"Batch15_DGRP"	"CS"	36	0.894666666666667	30	"Sleep"	18.25
"Batch15_DGRP"	"CS"	37	0.878888888888889	30	"Sleep"	18.75
"Batch15_DGRP"	"CS"	38	0.844222222222222	30	"Sleep"	19.25
"Batch15_DGRP"	"CS"	39	0.835111111111111	30	"Sleep"	19.75
"Batch15_DGRP"	"CS"	40	0.817777777777778	30	"Sleep"	20.25
"Batch15_DGRP"	"CS"	41	0.78	30	"Sleep"	20.75
"Batch15_DGRP"	"CS"	42	0.696222222222222	30	"Sleep"	21.25
"Batch15_DGRP"	"CS"	43	0.608666666666667	30	"Sleep"	21.75
"Batch15_DGRP"	"CS"	44	0.501777777777778	30	"Sleep"	22.25
"Batch15_DGRP"	"CS"	45	0.407555555555556	30	"Sleep"	22.75
"Batch15_DGRP"	"CS"	46	0.425333333333333	30	"Sleep"	23.25
"Batch15_DGRP"	"CS"	47	0.485333333333333	30	"Sleep"	23.75
"Batch16_DGRP"	"CS"	0	0.531884057971015	23	"Sleep"	0.25
"Batch16_DGRP"	"CS"	1	0.580289855072464	23	"Sleep"	0.75
"Batch16_DGRP"	"CS"	2	0.593333333333333	23	"Sleep"	1.25
"Batch16_DGRP"	"CS"	3	0.626376811594203	23	"Sleep"	1.75
"Batch16_DGRP"	"CS"	4	0.67304347826087	23	"Sleep"	2.25
"Batch16_DGRP"	"CS"	5	0.675072463768116	23	"Sleep"	2.75
"Batch16_DGRP"	"CS"	6	0.699420289855072	23	"Sleep"	3.25
"Batch16_DGRP"	"CS"	7	0.703768115942029	23	"Sleep"	3.75
"Batch16_DGRP"	"CS"	8	0.761159420289855	23	"Sleep"	4.25
"Batch16_DGRP"	"CS"	9	0.711014492753623	23	"Sleep"	4.75
"Batch16_DGRP"	"CS"	10	0.707246376811594	23	"Sleep"	5.25
"Batch16_DGRP"	"CS"	11	0.702028985507246	23	"Sleep"	5.75
"Batch16_DGRP"	"CS"	12	0.691304347826087	23	"Sleep"	6.25
"Batch16_DGRP"	"CS"	13	0.702608695652174	23	"Sleep"	6.75
"Batch16_DGRP"	"CS"	14	0.351304347826087	23	"Sleep"	7.25
"Batch16_DGRP"	"CS"	15	0.253913043478261	23	"Sleep"	7.75
"Batch16_DGRP"	"CS"	16	0.192753623188406	23	"Sleep"	8.25
"Batch16_DGRP"	"CS"	17	0.147826086956522	23	"Sleep"	8.75
"Batch16_DGRP"	"CS"	18	0.135072463768116	23	"Sleep"	9.25
"Batch16_DGRP"	"CS"	19	0.161449275362319	23	"Sleep"	9.75
"Batch16_DGRP"	"CS"	20	0.204057971014493	23	"Sleep"	10.25
"Batch16_DGRP"	"CS"	21	0.31536231884058	23	"Sleep"	10.75
"Batch16_DGRP"	"CS"	22	0.470434782608696	23	"Sleep"	11.25
"Batch16_DGRP"	"CS"	23	0.687246376811594	23	"Sleep"	11.75
"Batch16_DGRP"	"CS"	24	0.808405797101449	23	"Sleep"	12.25
"Batch16_DGRP"	"CS"	25	0.885797101449276	23	"Sleep"	12.75
"Batch16_DGRP"	"CS"	26	0.904347826086956	23	"Sleep"	13.25
"Batch16_DGRP"	"CS"	27	0.905507246376812	23	"Sleep"	13.75
"Batch16_DGRP"	"CS"	28	0.924057971014493	23	"Sleep"	14.25
"Batch16_DGRP"	"CS"	29	0.907536231884058	23	"Sleep"	14.75
"Batch16_DGRP"	"CS"	30	0.90231884057971	23	"Sleep"	15.25
"Batch16_DGRP"	"CS"	31	0.901739130434783	23	"Sleep"	15.75
"Batch16_DGRP"	"CS"	32	0.87768115942029	23	"Sleep"	16.25
"Batch16_DGRP"	"CS"	33	0.87768115942029	23	"Sleep"	16.75
"Batch16_DGRP"	"CS"	34	0.846086956521739	23	"Sleep"	17.25
"Batch16_DGRP"	"CS"	35	0.882898550724638	23	"Sleep"	17.75
"Batch16_DGRP"	"CS"	36	0.878550724637681	23	"Sleep"	18.25
"Batch16_DGRP"	"CS"	37	0.849855072463768	23	"Sleep"	18.75
"Batch16_DGRP"	"CS"	38	0.817101449275362	23	"Sleep"	19.25
"Batch16_DGRP"	"CS"	39	0.777391304347826	23	"Sleep"	19.75
"Batch16_DGRP"	"CS"	40	0.788985507246377	23	"Sleep"	20.25
"Batch16_DGRP"	"CS"	41	0.738550724637681	23	"Sleep"	20.75
"Batch16_DGRP"	"CS"	42	0.588695652173913	23	"Sleep"	21.25
"Batch16_DGRP"	"CS"	43	0.483188405797101	23	"Sleep"	21.75
"Batch16_DGRP"	"CS"	44	0.422028985507246	23	"Sleep"	22.25
"Batch16_DGRP"	"CS"	45	0.37768115942029	23	"Sleep"	22.75
"Batch16_DGRP"	"CS"	46	0.497391304347826	23	"Sleep"	23.25
"Batch16_DGRP"	"CS"	47	0.60231884057971	23	"Sleep"	23.75
"Batch18_DGRP"	"CS"	0	0.765396825396825	21	"Sleep"	0.25
"Batch18_DGRP"	"CS"	1	0.725079365079365	21	"Sleep"	0.75
"Batch18_DGRP"	"CS"	2	0.757777777777778	21	"Sleep"	1.25
"Batch18_DGRP"	"CS"	3	0.812380952380952	21	"Sleep"	1.75
"Batch18_DGRP"	"CS"	4	0.822857142857143	21	"Sleep"	2.25
"Batch18_DGRP"	"CS"	5	0.838412698412699	21	"Sleep"	2.75
"Batch18_DGRP"	"CS"	6	0.883174603174603	21	"Sleep"	3.25
"Batch18_DGRP"	"CS"	7	0.899047619047619	21	"Sleep"	3.75
"Batch18_DGRP"	"CS"	8	0.873968253968254	21	"Sleep"	4.25
"Batch18_DGRP"	"CS"	9	0.86984126984127	21	"Sleep"	4.75
"Batch18_DGRP"	"CS"	10	0.884126984126984	21	"Sleep"	5.25
"Batch18_DGRP"	"CS"	11	0.853650793650794	21	"Sleep"	5.75
"Batch18_DGRP"	"CS"	12	0.878412698412699	21	"Sleep"	6.25
"Batch18_DGRP"	"CS"	13	0.865396825396825	21	"Sleep"	6.75
"Batch18_DGRP"	"CS"	14	0.356825396825397	21	"Sleep"	7.25
"Batch18_DGRP"	"CS"	15	0.192698412698413	21	"Sleep"	7.75
"Batch18_DGRP"	"CS"	16	0.175555555555556	21	"Sleep"	8.25
"Batch18_DGRP"	"CS"	17	0.133968253968254	21	"Sleep"	8.75
"Batch18_DGRP"	"CS"	18	0.124126984126984	21	"Sleep"	9.25
"Batch18_DGRP"	"CS"	19	0.0911111111111111	21	"Sleep"	9.75
"Batch18_DGRP"	"CS"	20	0.142857142857143	21	"Sleep"	10.25
"Batch18_DGRP"	"CS"	21	0.338412698412698	21	"Sleep"	10.75
"Batch18_DGRP"	"CS"	22	0.596507936507937	21	"Sleep"	11.25
"Batch18_DGRP"	"CS"	23	0.840634920634921	21	"Sleep"	11.75
"Batch18_DGRP"	"CS"	24	0.954285714285714	21	"Sleep"	12.25
"Batch18_DGRP"	"CS"	25	0.987301587301587	21	"Sleep"	12.75
"Batch18_DGRP"	"CS"	26	0.990793650793651	21	"Sleep"	13.25
"Batch18_DGRP"	"CS"	27	0.995555555555556	21	"Sleep"	13.75
"Batch18_DGRP"	"CS"	28	0.991428571428571	21	"Sleep"	14.25
"Batch18_DGRP"	"CS"	29	0.987936507936508	21	"Sleep"	14.75
"Batch18_DGRP"	"CS"	30	0.985396825396825	21	"Sleep"	15.25
