Genotype	Batch	slot	value	n_flies	signal	zt	nb	n	label
"CS"	"Batch5b_DGRP"	1	0.473015873015873	21	"moving"	0.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	2	0.447936507936508	21	"moving"	1.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	3	0.422539682539683	21	"moving"	1.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	4	0.366984126984127	21	"moving"	2.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	5	0.31047619047619	21	"moving"	2.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	6	0.279047619047619	21	"moving"	3.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	7	0.224126984126984	21	"moving"	3.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	8	0.228888888888889	21	"moving"	4.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	9	0.214603174603175	21	"moving"	4.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	10	0.187619047619048	21	"moving"	5.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	11	0.200634920634921	21	"moving"	5.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	12	0.22	21	"moving"	6.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	13	0.202222222222222	21	"moving"	6.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	14	0.245079365079365	21	"moving"	7.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	15	0.251428571428571	21	"moving"	7.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	16	0.556190476190476	21	"moving"	8.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	17	0.505714285714286	21	"moving"	8.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	18	0.462539682539683	21	"moving"	9.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	19	0.431428571428571	21	"moving"	9.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	20	0.334920634920635	21	"moving"	10.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	21	0.186031746031746	21	"moving"	10.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	22	0.0695238095238095	21	"moving"	11.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	23	0.0155555555555556	21	"moving"	11.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	24	0.0126984126984127	21	"moving"	12.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	25	0.0101587301587302	21	"moving"	12.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	26	0.00571428571428571	21	"moving"	13.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	27	0.00888888888888889	21	"moving"	13.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	28	0.0180952380952381	21	"moving"	14.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	29	0.00952380952380953	21	"moving"	14.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	30	0.0114285714285714	21	"moving"	15.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	31	0.0126984126984127	21	"moving"	15.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	32	0.0111111111111111	21	"moving"	16.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	33	0.013968253968254	21	"moving"	16.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	34	0.0231746031746032	21	"moving"	17.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	35	0.0263492063492064	21	"moving"	17.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	36	0.0152380952380952	21	"moving"	18.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	37	0.020952380952381	21	"moving"	18.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	38	0.026984126984127	21	"moving"	19.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	39	0.0333333333333333	21	"moving"	19.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	40	0.0257142857142857	21	"moving"	20.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	41	0.0247619047619048	21	"moving"	20.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	42	0.0479365079365079	21	"moving"	21.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	43	0.135873015873016	21	"moving"	21.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	44	0.239365079365079	21	"moving"	22.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	45	0.337460317460317	21	"moving"	22.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	46	0.462857142857143	21	"moving"	23.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch5b_DGRP"	47	0.545396825396825	21	"moving"	23.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	0	0.508055555555556	24	"moving"	0.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	1	0.556388888888889	24	"moving"	0.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	2	0.540277777777778	24	"moving"	1.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	3	0.497222222222222	24	"moving"	1.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	4	0.477222222222222	24	"moving"	2.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	5	0.389444444444444	24	"moving"	2.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	6	0.33	24	"moving"	3.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	7	0.344444444444444	24	"moving"	3.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	8	0.31	24	"moving"	4.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	9	0.300833333333333	24	"moving"	4.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	10	0.267777777777778	24	"moving"	5.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	11	0.258055555555556	24	"moving"	5.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	12	0.281944444444444	24	"moving"	6.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	13	0.269444444444444	24	"moving"	6.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	14	0.266666666666667	24	"moving"	7.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	15	0.284166666666667	24	"moving"	7.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	16	0.649166666666667	24	"moving"	8.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	17	0.649722222222222	24	"moving"	8.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	18	0.638333333333333	24	"moving"	9.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	19	0.5975	24	"moving"	9.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	20	0.546666666666667	24	"moving"	10.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	21	0.383888888888889	24	"moving"	10.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	22	0.215555555555556	24	"moving"	11.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	23	0.104722222222222	24	"moving"	11.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	24	0.0644444444444445	24	"moving"	12.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	25	0.0611111111111111	24	"moving"	12.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	26	0.0688888888888889	24	"moving"	13.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	27	0.0794444444444445	24	"moving"	13.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	28	0.0888888888888889	24	"moving"	14.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	29	0.105555555555556	24	"moving"	14.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	30	0.114722222222222	24	"moving"	15.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	31	0.113055555555556	24	"moving"	15.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	32	0.121388888888889	24	"moving"	16.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	33	0.109166666666667	24	"moving"	16.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	34	0.0888888888888889	24	"moving"	17.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	35	0.100277777777778	24	"moving"	17.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	36	0.1	24	"moving"	18.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	37	0.0741666666666667	24	"moving"	18.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	38	0.06	24	"moving"	19.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	39	0.0672222222222222	24	"moving"	19.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	40	0.0722222222222222	24	"moving"	20.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	41	0.0736111111111111	24	"moving"	20.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	42	0.0922222222222222	24	"moving"	21.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	43	0.198888888888889	24	"moving"	21.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	44	0.309166666666667	24	"moving"	22.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	45	0.468888888888889	24	"moving"	22.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	46	0.621666666666667	24	"moving"	23.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch6_DGRP"	47	0.659722222222222	24	"moving"	23.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	0	0.296904761904762	28	"moving"	0.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	1	0.22452380952381	28	"moving"	0.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	2	0.212619047619048	28	"moving"	1.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	3	0.219285714285714	28	"moving"	1.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	4	0.22047619047619	28	"moving"	2.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	5	0.230952380952381	28	"moving"	2.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	6	0.207142857142857	28	"moving"	3.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	7	0.214047619047619	28	"moving"	3.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	8	0.211428571428571	28	"moving"	4.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	9	0.2	28	"moving"	4.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	10	0.188809523809524	28	"moving"	5.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	11	0.190714285714286	28	"moving"	5.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	12	0.183809523809524	28	"moving"	6.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	13	0.184761904761905	28	"moving"	6.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	14	0.201904761904762	28	"moving"	7.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	15	0.186190476190476	28	"moving"	7.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	16	0.593095238095238	28	"moving"	8.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	17	0.632142857142857	28	"moving"	8.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	18	0.630238095238095	28	"moving"	9.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	19	0.648809523809524	28	"moving"	9.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	20	0.664285714285714	28	"moving"	10.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	21	0.657142857142857	28	"moving"	10.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	22	0.635714285714286	28	"moving"	11.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	23	0.541666666666667	28	"moving"	11.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	24	0.413809523809524	28	"moving"	12.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	25	0.269761904761905	28	"moving"	12.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	26	0.183571428571429	28	"moving"	13.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	27	0.121904761904762	28	"moving"	13.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	28	0.124047619047619	28	"moving"	14.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	29	0.106666666666667	28	"moving"	14.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	30	0.111190476190476	28	"moving"	15.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	31	0.128333333333333	28	"moving"	15.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	32	0.128809523809524	28	"moving"	16.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	33	0.131428571428571	28	"moving"	16.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	34	0.16047619047619	28	"moving"	17.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	35	0.163809523809524	28	"moving"	17.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	36	0.165	28	"moving"	18.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	37	0.165	28	"moving"	18.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	38	0.182619047619048	28	"moving"	19.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	39	0.19547619047619	28	"moving"	19.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	40	0.206666666666667	28	"moving"	20.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	41	0.232142857142857	28	"moving"	20.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	42	0.240238095238095	28	"moving"	21.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	43	0.296666666666667	28	"moving"	21.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	44	0.355952380952381	28	"moving"	22.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	45	0.458809523809524	28	"moving"	22.75	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	46	0.487619047619048	28	"moving"	23.25	22	577	"CS
n = 577 flies, 22 batches"
"CS"	"Batch9_DGRP"	47	0.485952380952381	28	"moving"	23.75	22	577	"CS
n = 577 flies, 22 batches"
"DGRP129"	"Batch15_DGRP"	0	0.0719540229885057	29	"moving"	0.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	1	0.0749425287356322	29	"moving"	0.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	2	0.08	29	"moving"	1.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	3	0.115172413793103	29	"moving"	1.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	4	0.126666666666667	29	"moving"	2.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	5	0.138850574712644	29	"moving"	2.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	6	0.160459770114943	29	"moving"	3.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	7	0.182988505747126	29	"moving"	3.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	8	0.174252873563218	29	"moving"	4.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	9	0.233793103448276	29	"moving"	4.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	10	0.243908045977012	29	"moving"	5.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	11	0.264137931034483	29	"moving"	5.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	12	0.321379310344828	29	"moving"	6.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	13	0.380919540229885	29	"moving"	6.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	14	0.570344827586207	29	"moving"	7.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	15	0.457241379310345	29	"moving"	7.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	16	0.319540229885058	29	"moving"	8.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	17	0.133333333333333	29	"moving"	8.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	18	0.0439080459770115	29	"moving"	9.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	19	0.0268965517241379	29	"moving"	9.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	20	0.0335632183908046	29	"moving"	10.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	21	0.031264367816092	29	"moving"	10.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	22	0.0204597701149425	29	"moving"	11.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	23	0.0386206896551724	29	"moving"	11.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	24	0.0613793103448276	29	"moving"	12.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	25	0.08	29	"moving"	12.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	26	0.0981609195402299	29	"moving"	13.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	27	0.13632183908046	29	"moving"	13.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	28	0.153793103448276	29	"moving"	14.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	29	0.176091954022989	29	"moving"	14.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	30	0.20183908045977	29	"moving"	15.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	31	0.169655172413793	29	"moving"	15.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	32	0.148965517241379	29	"moving"	16.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	33	0.146896551724138	29	"moving"	16.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	34	0.135402298850575	29	"moving"	17.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	35	0.174252873563218	29	"moving"	17.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	36	0.182988505747126	29	"moving"	18.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	37	0.225977011494253	29	"moving"	18.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	38	0.227126436781609	29	"moving"	19.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	39	0.228275862068966	29	"moving"	19.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	40	0.247586206896552	29	"moving"	20.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	41	0.206436781609195	29	"moving"	20.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	42	0.175862068965517	29	"moving"	21.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	43	0.16551724137931	29	"moving"	21.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	44	0.164597701149425	29	"moving"	22.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	45	0.152873563218391	29	"moving"	22.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	46	0.14	29	"moving"	23.25	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP129"	"Batch15_DGRP"	47	0.0639080459770115	29	"moving"	23.75	1	29	"DGRP129
n = 29 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	0	0.435333333333333	30	"moving"	0.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	1	0.343777777777778	30	"moving"	0.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	2	0.282666666666667	30	"moving"	1.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	3	0.312888888888889	30	"moving"	1.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	4	0.323333333333333	30	"moving"	2.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	5	0.322	30	"moving"	2.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	6	0.342222222222222	30	"moving"	3.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	7	0.39	30	"moving"	3.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	8	0.383555555555556	30	"moving"	4.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	9	0.407333333333333	30	"moving"	4.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	10	0.464666666666667	30	"moving"	5.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	11	0.476888888888889	30	"moving"	5.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	12	0.484	30	"moving"	6.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	13	0.507333333333333	30	"moving"	6.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	14	0.582222222222222	30	"moving"	7.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	15	0.777333333333333	30	"moving"	7.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	16	0.754444444444444	30	"moving"	8.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	17	0.764444444444445	30	"moving"	8.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	18	0.749777777777778	30	"moving"	9.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	19	0.716444444444444	30	"moving"	9.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	20	0.615333333333333	30	"moving"	10.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	21	0.511111111111111	30	"moving"	10.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	22	0.399333333333333	30	"moving"	11.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	23	0.294444444444444	30	"moving"	11.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	24	0.241111111111111	30	"moving"	12.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	25	0.224	30	"moving"	12.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	26	0.183777777777778	30	"moving"	13.25	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	27	0.194666666666667	30	"moving"	13.75	1	30	"DGRP810
n = 30 flies, 1 batch"
"DGRP810"	"Batch25_DGRP"	28	0.204444444444444	30	"moving"	14.25	1	30	"DGRP810
n = 30 flies, 1 batch"
