trait	rank	n	expected	observed	low	high
"TotalSleep"	7521	1428812	2.2787283734246	2.2478685445314	2.26896646487735	2.28854556806691
"TotalSleep"	7588	1428812	2.27487638493589	2.24437283899563	2.26515778282862	2.28464979018856
"TotalSleep"	7656	1428812	2.27100152819138	2.2409995931831	2.26132629839575	2.28073107961785
"TotalSleep"	7724	1428812	2.26716093813629	2.23732743692862	2.25752850867284	2.27684721619451
"TotalSleep"	7793	1428812	2.26329827807033	2.23350312800883	2.25370870651958	2.27294122666183
"TotalSleep"	7863	1428812	2.25941443056588	2.22925620741425	2.2498677623831	2.26901400585833
"TotalSleep"	7933	1428812	2.25556500824675	2.22592631378193	2.24606067635211	2.26512178561346
"TotalSleep"	8004	1428812	2.25169513974265	2.22193996103509	2.24223318238276	2.26120908259088
"TotalSleep"	8075	1428812	2.24785945014783	2.21827405787172	2.23843930923602	2.25733112465337
"TotalSleep"	8147	1428812	2.2440040271709	2.21397727076691	2.23462573421995	2.25343340350003
"TotalSleep"	8220	1428812	2.24012968922191	2.21047921896884	2.23079326491063	2.24951674849513
"TotalSleep"	8293	1428812	2.23628960882768	2.20716093749723	2.22699450111718	2.24563491097856
"TotalSleep"	8367	1428812	2.2324312736285	2.20338751160227	2.2231774974172	2.24173480556981
"TotalSleep"	8441	1428812	2.22860691480953	2.20022812774645	2.21939392737723	2.23786922695381
"TotalSleep"	8517	1428812	2.22471393826484	2.19638926960664	2.21554228947773	2.23393447689313
"TotalSleep"	8593	1428812	2.22085554820994	2.19286969020176	2.21172469044506	2.23003486863777
"TotalSleep"	8669	1428812	2.21703113549714	2.18946909111517	2.20794053313965	2.22616978082957
"TotalSleep"	8747	1428812	2.21314078854248	2.1862662680397	2.2040909562121	2.22223824069904
"TotalSleep"	8825	1428812	2.20928498157608	2.18254503591621	2.20027537955995	2.21834178774985
"TotalSleep"	8903	1428812	2.20546310667291	2.17834500503334	2.19649320708509	2.21447980203343
"TotalSleep"	8983	1428812	2.20157786314252	2.17371199160503	2.19264814764261	2.21055396292613
"TotalSleep"	9063	1428812	2.19772706944015	2.16955440904529	2.18883700677944	2.20666311216027
"TotalSleep"	9144	1428812	2.19386261979231	2.16653987523084	2.18501217627385	2.20275864129945
"TotalSleep"	9225	1428812	2.19003225382235	2.16355814693967	2.18122090845064	2.19888878217295
"TotalSleep"	9307	1428812	2.18618870733736	2.15893161689306	2.17741642372205	2.19500578104875
"TotalSleep"	9390	1428812	2.18233262274058	2.15532591417868	2.17359935700122	2.19111028789001
"TotalSleep"	9474	1428812	2.17846462956575	2.15098742868246	2.16977033058133	2.18720293953701
"TotalSleep"	9559	1428812	2.1745853445292	2.14692387074562	2.16592995418403	2.18328435976299
"TotalSleep"	9644	1428812	2.17074040420203	2.1437576227131	2.16212340893239	2.17940064506821
"TotalSleep"	9730	1428812	2.16688456661524	2.14050864410216	2.15830590693112	2.17550609488598
"TotalSleep"	9817	1428812	2.16301841809908	2.13717061208292	2.15447802803794	2.17160130207438
"TotalSleep"	9904	1428812	2.1591863831027	2.13370143440083	2.15068375924667	2.16773113278304
"TotalSleep"	9993	1428812	2.15530093208706	2.12956917163884	2.14683643314523	2.16380718693363
"TotalSleep"	10082	1428812	2.15144993456274	2.12598926162241	2.14302305655821	2.1599182050836
"TotalSleep"	10172	1428812	2.14759008558651	2.12305912997541	2.13920074998193	2.15602045270265
"TotalSleep"	10262	1428812	2.14376423953897	2.11918355052807	2.13541195330576	2.15215720261129
"TotalSleep"	10354	1428812	2.13988790118428	2.11491029887818	2.13157298921867	2.14824313380794
"TotalSleep"	10446	1428812	2.136045855613	2.11151441669865	2.12776782503489	2.14436385694217
"TotalSleep"	10539	1428812	2.13219628915617	2.10705712488934	2.12395505088271	2.14047715067946
"TotalSleep"	10633	1428812	2.12833969763314	2.10332059396474	2.12013515764218	2.1365835158134
"TotalSleep"	10728	1428812	2.12447656581449	2.09899691823769	2.11630862533504	2.13268344189573
"TotalSleep"	10824	1428812	2.12060736753759	2.09555820599678	2.11247592323633	2.128777407356
"TotalSleep"	10920	1428812	2.11677233638422	2.09195593337588	2.10867690787438	2.12490602630621
"TotalSleep"	11018	1428812	2.11289202983725	2.08848338081714	2.10483288281875	2.1209891032078
"TotalSleep"	11116	1428812	2.10904608600966	2.08486778951697	2.10102274158102	2.11710702763825
"TotalSleep"	11215	1428812	2.10519517374682	2.08148895346253	2.09720752164843	2.11322009637529
"TotalSleep"	11315	1428812	2.10133972224758	2.07784307701094	2.09338764835507	2.10932874250397
"TotalSleep"	11416	1428812	2.0974801506362	2.07394889595246	2.08956353712361	2.10543338886956
"TotalSleep"	11518	1428812	2.09361686809449	2.07010565440915	2.08573559359362	2.1015344482135
"TotalSleep"	11620	1428812	2.08978764873709	2.06591634651367	2.08194124885007	2.09767004074187
"TotalSleep"	11724	1428812	2.08591780124799	2.06226351128054	2.07810649211819	2.09376478846466
"TotalSleep"	11829	1428812	2.08204541480772	2.05908177932028	2.07426906530185	2.08985713095195
"TotalSleep"	11934	1428812	2.07820725157196	2.05474763112777	2.07046540123175	2.0859841625826
"TotalSleep"	12040	1428812	2.07436663795703	2.05085600056694	2.06665915850949	2.08210887460633
"TotalSleep"	12148	1428812	2.07048818128416	2.04761686776771	2.06281525949865	2.07819555652383
"TotalSleep"	12256	1428812	2.06664405471945	2.0443829545434	2.05900523475184	2.07431702974697
"TotalSleep"	12365	1428812	2.06279853011982	2.04134917103116	2.05519367566175	2.07043724376589
"TotalSleep"	12476	1428812	2.05891712848014	2.03726566939028	2.05134640625765	2.06652141390307
"TotalSleep"	12587	1428812	2.05507010887233	2.03376109007146	2.04753306834119	2.06264042183687
"TotalSleep"	12699	1428812	2.05122266571654	2.02986195150862	2.04371916367849	2.05875915195349
"TotalSleep"	12812	1428812	2.04737510809691	2.02630931448383	2.03990499927831	2.05487791541354
"TotalSleep"	12927	1428812	2.04349413849697	2.02313669215596	2.03605756535559	2.05096312450722
"TotalSleep"	13042	1428812	2.03964754330905	2.01956164232925	2.03224406325994	2.04708315563509
"TotalSleep"	13158	1428812	2.03580171032989	2.01607391416429	2.02843117259506	2.04320410227873
"TotalSleep"	13276	1428812	2.03192420196614	2.01284070776088	2.02458673252272	2.03929324775214
"TotalSleep"	13394	1428812	2.02808100699886	2.00915476364869	2.02077616984305	2.03541714752196
"TotalSleep"	13513	1428812	2.02423938205784	2.00514943723963	2.0169670218445	2.03154277517806
"TotalSleep"	13634	1428812	2.02036772654048	2.00159461319306	2.01312795412922	2.02763826169373
"TotalSleep"	13756	1428812	2.01649870779446	1.99767407815792	2.00929135820077	2.02373655254444
"TotalSleep"	13878	1428812	2.01266385301531	1.99381216646084	2.00548849970968	2.01986943859624
"TotalSleep"	14002	1428812	2.00880052428192	1.98998429388479	2.00165726429611	2.01597375404686
"TotalSleep"	14127	1428812	2.0049405152084	1.98628242984145	1.99782918071012	2.01208155953682
"TotalSleep"	14253	1428812	2.00108403934303	1.98296666070122	1.99400446172925	2.00819306937286
"TotalSleep"	14380	1428812	1.9972313038775	1.97933630837775	1.99018331385082	2.00430849142807
"TotalSleep"	14508	1428812	1.99338250978264	1.97594966586998	1.98636593742518	2.00042802728028
"TotalSleep"	14638	1428812	1.98950818093878	1.97223057331026	1.98252309640283	1.99652195880565
"TotalSleep"	14768	1428812	1.98566810948939	1.96810297686429	1.97871409805269	1.99265056688105
"TotalSleep"	14900	1428812	1.98180339449179	1.9643341658686	1.97488051916825	1.98875446900538
"TotalSleep"	15033	1428812	1.97794387650167	1.96038365377192	1.97105195947084	1.98486374847116
"TotalSleep"	15167	1428812	1.97408971957481	1.95691686060962	1.96722858286074	1.98097856947189
"TotalSleep"	15302	1428812	1.97024108239824	1.95327077773351	1.96341054792663	1.97709909077474
"TotalSleep"	15438	1428812	1.96639811841546	1.94956610532549	1.95959800806869	1.97322546584808
"TotalSleep"	15576	1428812	1.96253309187384	1.94590427067629	1.95576344685677	1.96932973790231
"TotalSleep"	15715	1428812	1.95867452171813	1.94197276802909	1.95193515822535	1.96544065262856
"TotalSleep"	15855	1428812	1.95482253869299	1.93834776123993	1.94811327315578	1.96155834051373
"TotalSleep"	15996	1428812	1.95097726886622	1.93446136407841	1.94429791799704	1.95768292732323
"TotalSleep"	16139	1428812	1.94711192244952	1.93091678165671	1.9404625112774	1.95378741335138
"TotalSleep"	16283	1428812	1.94325400217308	1.92744498992828	1.93663434263924	1.94989951602947
"TotalSleep"	16428	1428812	1.93940361315665	1.92305023624233	1.93281351772888	1.94601933992739
"TotalSleep"	16575	1428812	1.93553465302935	1.91936629894406	1.9289741346176	1.94212058071133
"TotalSleep"	16723	1428812	1.93167388439453	1.91606401863262	1.92514275137223	1.9382302070478
"TotalSleep"	16872	1428812	1.92782139275118	1.9115024451367	1.92131945423798	1.93434830366454
"TotalSleep"	17022	1428812	1.92397725988531	1.90753902737151	1.91750432577482	1.93047495154865
"TotalSleep"	17174	1428812	1.9201162745931	1.90378541465359	1.91367234514662	1.92658474770896
"TotalSleep"	17327	1428812	1.91626424610918	1.89990183602728	1.90984912787729	1.92270369650955
"TotalSleep"	17482	1428812	1.91239639448663	1.89569046675681	1.90601007958899	1.91880683106216
"TotalSleep"	17637	1428812	1.90856268631316	1.89203406625899	1.90220479622554	1.91494449128783
"TotalSleep"	17795	1428812	1.9046892995617	1.88854928802968	1.89836000339949	1.91104230352547
"TotalSleep"	17953	1428812	1.90085015362	1.88501225699162	1.89454907510318	1.90717473649793
"TotalSleep"	18114	1428812	1.89697271359071	1.88121628304236	1.89070000993062	1.90326871795949
"TotalSleep"	18275	1428812	1.89312958575382	1.8776759712857	1.88688488319133	1.89939738896091
"TotalSleep"	18438	1428812	1.88927305569697	1.87417078750618	1.88305632966945	1.89551268337904
"TotalSleep"	18602	1428812	1.88542712246492	1.87063885264682	1.87923817472204	1.89163877517101
"TotalSleep"	18768	1428812	1.88156866448078	1.86694035724609	1.8754074642255	1.88775237410994
"TotalSleep"	18936	1428812	1.87769831167886	1.8634633336717	1.8715648229756	1.88385411530163
"TotalSleep"	19105	1428812	1.87383941313361	1.86035385860888	1.86773343338898	1.87996751563644
"TotalSleep"	19275	1428812	1.86999196818765	1.85638260479596	1.86391329642023	1.87609257281456
"TotalSleep"	19447	1428812	1.86613364106785	1.85239786763003	1.86008223538907	1.87220679085228
"TotalSleep"	19620	1428812	1.86228715376365	1.84859030804966	1.85626281228636	1.86833305283372
"TotalSleep"	19795	1428812	1.85843055287205	1.84448785083524	1.85243322878333	1.86444924920135
"TotalSleep"	19972	1428812	1.8545644043559	1.84049597052923	1.84859404650408	1.86055595028193
"TotalSleep"	20150	1428812	1.85071081521379	1.83661795450414	1.84476721891509	1.85667541764284
"TotalSleep"	20329	1428812	1.84686975493387	1.83285109781037	1.8409527173771	1.85280761886809
"TotalSleep"	20511	1428812	1.84299884139613	1.82933059134331	1.83710845255555	1.84890987706538
"TotalSleep"	20694	1428812	1.83914113764134	1.82552151668492	1.83327719079881	1.84502555396157
"TotalSleep"	20878	1428812	1.83529659666257	1.82220098276436	1.82945888712138	1.84115460049595
"TotalSleep"	21064	1428812	1.83144455197067	1.81815069769174	1.8256330168382	1.83727620741634
"TotalSleep"	21252	1428812	1.82758549963373	1.81435870247155	1.82180007251262	1.83339087431299
"TotalSleep"	21442	1428812	1.82371992465259	1.81093661075327	1.81796053577598	1.82949908957243
"TotalSleep"	21633	1428812	1.81986837663213	1.80700348172345	1.81413481865109	1.82562154127539
"TotalSleep"	21826	1428812	1.8160108872829	1.80323814746568	1.81030308762904	1.82173812545562
"TotalSleep"	22020	1428812	1.81216763585969	1.79994333402779	1.80648538808006	1.81786915611407
"TotalSleep"	22217	1428812	1.80829944802433	1.79610808181924	1.80264280615322	1.81397519672584
"TotalSleep"	22415	1428812	1.80444603351148	1.79272926747673	1.79881478877843	1.81009622152359
"TotalSleep"	22615	1428812	1.80058809895546	1.78906913673872	1.79498217068893	1.80621280820511
"TotalSleep"	22817	1428812	1.79672606362874	1.7854634445436	1.7911453685312	1.80232537867854
"TotalSleep"	23020	1428812	1.79287920280967	1.78190584032316	1.78732353260995	1.79845333398073
"TotalSleep"	23225	1428812	1.78902871617391	1.77849447861736	1.78349798588147	1.79457774971085
"TotalSleep"	23432	1428812	1.78517499756817	1.77506054301898	1.77966911983777	1.7906990220778
"TotalSleep"	23641	1428812	1.78131843132164	1.77092510955481	1.7758373165587	1.78681753766667
"TotalSleep"	23852	1428812	1.77745939238361	1.76726556100589	1.77200294884697	1.78293367357906
"TotalSleep"	24065	1428812	1.773598246463	1.76349800747669	1.76816638036508	1.77904779757513
"TotalSleep"	24279	1428812	1.76975323782877	1.759146353093	1.76434574031301	1.77517826969474
"TotalSleep"	24496	1428812	1.76588878035546	1.75524059765842	1.76050566844147	1.77128927653163
"TotalSleep"	24714	1428812	1.76204083317415	1.7513035120191	1.75668189732432	1.76741700516041
"TotalSleep"	24935	1428812	1.75817442508396	1.74716880560448	1.75283967587459	1.76352626290937
"TotalSleep"	25157	1428812	1.75432487102268	1.7434770809556	1.74901409851962	1.75965258656341
"TotalSleep"	25381	1428812	1.75047491550394	1.73953267780366	1.74518801838513	1.75577861135172
"TotalSleep"	25608	1428812	1.74660790763012	1.73604690567655	1.7413448875955	1.75188758272789
"TotalSleep"	25836	1428812	1.74275821806148	1.73204255762925	1.73751886506285	1.74801408436584
"TotalSleep"	26067	1428812	1.73889236750683	1.7283140241813	1.73367667783121	1.74412442939453
"TotalSleep"	26299	1428812	1.73504411088309	1.72468173366467	1.72985187471747	1.74025258005108
"TotalSleep"	26534	1428812	1.73118054802935	1.72072327509618	1.72601175662533	1.73636543390773
"TotalSleep"	26770	1428812	1.72733482949715	1.71676889742105	1.72218927349931	1.73249634329956
"TotalSleep"	27009	1428812	1.72347462403991	1.71304305518987	1.71835229002285	1.72861277988856
"TotalSleep"	27250	1428812	1.71961655118574	1.70909988981772	1.7145173257146	1.72473146379282
"TotalSleep"	27493	1428812	1.71576085529294	1.70556463850238	1.71068462409761	1.72085264020169
"TotalSleep"	27738	1428812	1.71190777377914	1.70164916228084	1.70685442181701	1.71697654730074
"TotalSleep"	27985	1428812	1.70805753726121	1.69810228280479	1.7030269487779	1.71310341641356
"TotalSleep"	28235	1428812	1.70419498772596	1.69448311420124	1.69918713666644	1.70921799930633
"TotalSleep"	28487	1428812	1.70033599618767	1.69090664562223	1.69535076317891	1.70533626083973
"TotalSleep"	28741	1428812	1.69648076971118	1.68713745622603	1.69151803488911	1.70145840856316
"TotalSleep"	28997	1428812	1.69262950913473	1.68319543595639	1.68768915219657	1.69758464374673
"TotalSleep"	29255	1428812	1.68878240920438	1.67941340878986	1.68386430945918	1.69371516151757
"TotalSleep"	29516	1428812	1.68492494434183	1.67599138061745	1.68002906533779	1.68983535157871
"TotalSleep"	29780	1428812	1.68105768737819	1.67245103949016	1.67618398904383	1.68594579039828
"TotalSleep"	30045	1428812	1.67721010813035	1.66892716760123	1.67235838217155	1.68207611694331
"TotalSleep"	30313	1428812	1.67335333307287	1.6650117522809	1.66852353690432	1.67819729105124
"TotalSleep"	30583	1428812	1.66950210461307	1.66109549783516	1.66469411211646	1.67432413911712
"TotalSleep"	30856	1428812	1.66564250065799	1.65723396748602	1.66085626485808	1.6704426594635
"TotalSleep"	31131	1428812	1.66178899289509	1.65321881109099	1.65702438558087	1.66656740545142
"TotalSleep"	31409	1428812	1.65792789306254	1.6494070097045	1.65318486322073	1.66268461119433
"TotalSleep"	31689	1428812	1.65407340701227	1.64593960493494	1.64935182462758	1.6588085619676
"TotalSleep"	31972	1428812	1.65021207656857	1.64224805234186	1.64551188692368	1.6549257238845
"TotalSleep"	32257	1428812	1.64635784664665	1.63933843746047	1.6416789181935	1.65105011909674
"TotalSleep"	32544	1428812	1.64251083024795	1.63573800510269	1.63785303174311	1.64718186028992
"TotalSleep"	32834	1428812	1.63865790870633	1.63184332996503	1.63402118142129	1.6433077558901
"TotalSleep"	33127	1428812	1.63479953635438	1.62866609835586	1.63018381908547	1.6394282627138
"TotalSleep"	33423	1428812	1.63093615705856	1.62549544040089	1.62634138622763	1.63554382700996
"TotalSleep"	33721	1428812	1.62708108339773	1.6214022605467	1.62250712377491	1.63166783337816
"TotalSleep"	34021	1428812	1.62323439686067	1.61745167724127	1.61868111376755	1.62780036274322
"TotalSleep"	34325	1428812	1.6193708693689	1.61374009596543	1.61483826384343	1.62391605059946
"TotalSleep"	34631	1428812	1.61551632702004	1.60996973230336	1.61100426201053	1.62004086184441
"TotalSleep"	34940	1428812	1.61165840327769	1.60563063278298	1.60716680822971	1.6161623630943
"TotalSleep"	35251	1428812	1.60780980753006	1.60194014258932	1.60333854505799	1.61229333090415
"TotalSleep"	35566	1428812	1.60394617038391	1.59806209387462	1.59949523205263	1.60840926626639
"TotalSleep"	35883	1428812	1.60009239549494	1.59426614130738	1.59566164208775	1.60453520427817
"TotalSleep"	36203	1428812	1.59623652680881	1.59028323286182	1.59182588239115	1.60065912527522
"TotalSleep"	36526	1428812	1.59237891928612	1.58639181193025	1.58798830633697	1.59678138580726
"TotalSleep"	36851	1428812	1.5885317041303	1.58305841964538	1.58416098281682	1.59291417969466
"TotalSleep"	37180	1428812	1.58467154405404	1.57914851464821	1.58032069551181	1.58903404807218
"TotalSleep"	37512	1428812	1.58081065806769	1.5753813054011	1.57647960046079	1.58515327323125
"TotalSleep"	37846	1428812	1.57696084167857	1.57176960688777	1.57264943343768	1.58128371070054
"TotalSleep"	38184	1428812	1.57309935456293	1.56807523250702	1.56880757055141	1.57740250314453
"TotalSleep"	38524	1428812	1.56924935154193	1.56441042691339	1.56497704932668	1.57353292325024
"TotalSleep"	38868	1428812	1.56538848178444	1.56044784550882	1.56113563243551	1.56965250612371
"TotalSleep"	39214	1428812	1.56153948204546	1.55636938726789	1.55730594248714	1.5657841032145
"TotalSleep"	39564	1428812	1.55768038436884	1.55283886656542	1.55346612217205	1.56190563537892
"TotalSleep"	39917	1428812	1.55382263499418	1.54953072015589	1.54962756064786	1.55802860620926
"TotalSleep"	40273	1428812	1.54996649883307	1.54537920230319	1.54579052198031	1.5541532814611
"TotalSleep"	40632	1428812	1.54611223347355	1.54170519023513	1.54195526296765	1.55027991951006
"TotalSleep"	40994	1428812	1.542260089322	1.53781171212984	1.53812203328086	1.54640877149546
"TotalSleep"	41360	1428812	1.53839980914012	1.53409095975027	1.53428062622687	1.54252952939053
"TotalSleep"	41728	1428812	1.53455272320825	1.5304312736351	1.53045226832927	1.53866362771446
"TotalSleep"	42101	1428812	1.53068783532246	1.52607530658384	1.52660611450144	1.53477991843378
"TotalSleep"	42476	1428812	1.5268365891541	1.52205436867473	1.52277345623582	1.53090999810373
"TotalSleep"	42855	1428812	1.52297865663265	1.51818773354456	1.51893406415688	1.52703343949456
"TotalSleep"	43237	1428812	1.51912455850686	1.51461364881809	1.51509840872778	1.5231608138683
"TotalSleep"	43623	1428812	1.51526453770104	1.51090112129715	1.51125677986088	1.51928231694045
"TotalSleep"	44012	1428812	1.51140891857892	1.50695482952694	1.50741945304125	1.51540832217233
"TotalSleep"	44404	1428812	1.50755788532849	1.50346748413527	1.50358661221633	1.51153901398731
"TotalSleep"	44800	1428812	1.50370192208474	1.49988982385437	1.49974878682123	1.50766483101002
"TotalSleep"	45199	1428812	1.49985106687447	1.49641766489148	1.49591596802594	1.50379585833071
"TotalSleep"	45603	1428812	1.49598643700294	1.49291899627265	1.49206936167158	1.49991312431738
"TotalSleep"	46009	1428812	1.49213701468382	1.48921244240842	1.48823781520275	1.49604574655065
"TotalSleep"	46419	1428812	1.48828398676937	1.48525042035627	1.48440260353354	1.49217482342246
"TotalSleep"	46833	1428812	1.48442774722634	1.48163874805035	1.48056411895615	1.48830075057784
"TotalSleep"	47251	1428812	1.48056868048943	1.47812345898511	1.47672274430558	1.48442391405445
"TotalSleep"	47672	1428812	1.47671627165323	1.47426993750488	1.47288792165145	1.48055384215569
"TotalSleep"	48098	1428812	1.47285258571026	1.47010659379506	1.46904179807057	1.47667251742701
"TotalSleep"	48526	1428812	1.46900507002584	1.46626097873061	1.46521169665282	1.47280751204476
"TotalSleep"	48959	1428812	1.46514698567627	1.46241762845319	1.46137100000363	1.46893196502452
"TotalSleep"	49396	1428812	1.46128770313577	1.45871038226082	1.45752903636756	1.46505528924937
"TotalSleep"	49836	1428812	1.45743626912011	1.45491813166825	1.45369481239374	1.4611865716684
"TotalSleep"	50281	1428812	1.45357550126699	1.4512556742911	1.44985122279549	1.45730855251025
"TotalSleep"	50729	1428812	1.44972306824239	1.44742546534991	1.44601585793155	1.45343897907694
"TotalSleep"	51181	1428812	1.44587056467436	1.44351055157357	1.44218035023997	1.44956940802117
"TotalSleep"	51638	1428812	1.44200988103456	1.43963180856312	1.43833662607029	1.44569169378233
"TotalSleep"	52098	1428812	1.43815820568618	1.43578147774825	1.43450179863551	1.44182310018471
"TotalSleep"	52563	1428812	1.43429907587722	1.43183935978664	1.43065947757026	1.43794709178307
"TotalSleep"	53032	1428812	1.43044117767455	1.42799203883973	1.42681831126572	1.43407239247325
"TotalSleep"	53504	1428812	1.42659289613876	1.42434000106941	1.42298664904529	1.43020742319538
"TotalSleep"	53982	1428812	1.42273014076106	1.42090267344736	1.41914050463216	1.42632798877608
"TotalSleep"	54463	1428812	1.41887751607539	1.4171948774519	1.4153043769602	1.42245879977864
"TotalSleep"	54949	1428812	1.4150192475939	1.41343407304391	1.41146255953644	1.41858401343842
"TotalSleep"	55439	1428812	1.41116361796624	1.40940780587098	1.4076232999363	1.41471194761818
"TotalSleep"	55933	1428812	1.40731085771277	1.40538317731377	1.40378682817267	1.41084283334318
"TotalSleep"	56432	1428812	1.40345349465799	1.40182472351234	1.3999457039346	1.40696916644153
"TotalSleep"	56935	1428812	1.39959957799997	1.39775872856543	1.39610794282268	1.40309902983962
"TotalSleep"	57443	1428812	1.39574175610359	1.39391758396033	1.39226622432588	1.39922504065039
"TotalSleep"	57955	1428812	1.39188792569469	1.39001522135592	1.38842841252641	1.39535512836909
"TotalSleep"	58472	1428812	1.38803085385531	1.38632622236481	1.38458730490585	1.39148202955428
"TotalSleep"	58993	1428812	1.38417828781194	1.38251632948442	1.3807506169726	1.38761352327141
"TotalSleep"	59519	1428812	1.38032311154072	1.37889541390157	1.37691126239359	1.38374246368576
"TotalSleep"	60050	1428812	1.37646569340259	1.37494490873884	1.37306960820305	1.37986922048707
"TotalSleep"	60586	1428812	1.37260639263335	1.37097389111317	1.36922601237237	1.37599415417724
"TotalSleep"	61126	1428812	1.36875266439096	1.36718448671929	1.36538790012652	1.37212474995877
"TotalSleep"	61671	1428812	1.36489761949089	1.36312211585867	1.36154841061473	1.36825409020055
"TotalSleep"	62221	1428812	1.36104159226953	1.3590199573	1.35770787707193	1.36438251034133
"TotalSleep"	62776	1428812	1.35718490851236	1.35538812123427	1.35386662423831	1.3605103372126
"TotalSleep"	63336	1428812	1.35332788559737	1.35162144650445	1.35002496850108	1.35663788918348
"TotalSleep"	63900	1428812	1.34947762910948	1.34768112143307	1.34618998759995	1.35277229978502
"TotalSleep"	64470	1428812	1.34562078701165	1.34384140361635	1.34234838277714	1.34890016349756
"TotalSleep"	65045	1428812	1.34176450942268	1.34007809807066	1.33850727605293	1.34502865864065
"TotalSleep"	65625	1428812	1.33790908152813	1.33638575374204	1.33466695182552	1.34115807118664
"TotalSleep"	66210	1428812	1.33405478082465	1.33231641860052	1.33082768685142	1.33728867937157
"TotalSleep"	66801	1428812	1.33019537584862	1.3286521783453	1.32698327417502	1.33341422713065
"TotalSleep"	67396	1428812	1.32634418937427	1.32523803296119	1.32314698518854	1.32954808880497
"TotalSleep"	67997	1428812	1.32248853028071	1.32156630298223	1.31930617824995	1.32567752361061
"TotalSleep"	68604	1428812	1.31862881599596	1.31765813620653	1.31546126926509	1.32180295050095
"TotalSleep"	69216	1428812	1.31477172851207	1.31392438597101	1.31161891485272	1.31793107693007
"TotalSleep"	69833	1428812	1.31091749897919	1.3101390764345	1.30777934570343	1.31406213450564
"TotalSleep"	70456	1428812	1.30706018772122	1.30651400188881	1.30393664501845	1.31019016058922
"TotalSleep"	71084	1428812	1.30320628562504	1.30259540507321	1.30009727939492	1.30632167044092
"TotalSleep"	71718	1428812	1.29934994693453	1.29881726596317	1.29625542543681	1.30245079586203
"TotalSleep"	72357	1428812	1.29549753784427	1.29496720007536	1.2924174257479	1.29858392671811
"TotalSleep"	73002	1428812	1.29164330513121	1.29118153274001	1.28857754895865	1.2947152878526
"TotalSleep"	73653	1428812	1.28778759625498	1.28698012754716	1.28473614144081	1.29084522781412
"TotalSleep"	74310	1428812	1.28393074990414	1.28324230762536	1.28089354084858	1.28697408632656
"TotalSleep"	74973	1428812	1.28007309613891	1.27908939694298	1.2770500762598	1.28310219443312
"TotalSleep"	75641	1428812	1.27622069805663	1.27516482441969	1.27321178885384	1.27923563722144
"TotalSleep"	76316	1428812	1.27236233506408	1.27120808574622	1.26936749939992	1.27536315259105
"TotalSleep"	76997	1428812	1.26850410495366	1.26722921108169	1.26552328359346	1.27149086050453
"TotalSleep"	77683	1428812	1.26465189530754	1.26349593351277	1.26168500804856	1.26762466958011
"TotalSleep"	78376	1428812	1.26079476457056	1.25970206469213	1.25784177108865	1.2637535982461
"TotalSleep"	79075	1428812	1.25693863453233	1.25570232182722	1.25399947335893	1.25988358950535
"TotalSleep"	79780	1428812	1.25308377887944	1.25201210477114	1.25015838788937	1.2560149177004
"TotalSleep"	80491	1428812	1.2492304638196	1.24783857344558	1.24631878027226	1.2521478496534
"TotalSleep"	81209	1428812	1.24537360029654	1.24404972078303	1.24247557978175	1.24827727791431
"TotalSleep"	81933	1428812	1.24151888236388	1.24015771725981	1.23863446053963	1.24440891653193
"TotalSleep"	82664	1428812	1.23766129951185	1.23637736632677	1.23479042996619	1.24053773700479
"TotalSleep"	83401	1428812	1.23380643470533	1.2325717645156	1.23094905167788	1.236669341707
"TotalSleep"	84145	1428812	1.22994935489528	1.22907070553858	1.227105410163	1.23279877999239
"TotalSleep"	84895	1428812	1.22609553419367	1.22537064318494	1.22326496075044	1.22893154481428
"TotalSleep"	85652	1428812	1.22224011592645	1.22145950671542	1.2194228639183	1.2250627622884
"TotalSleep"	86416	1428812	1.21838344190227	1.21761338325689	1.21557946049719	1.2211927752023
"TotalSleep"	87187	1428812	1.21452584524943	1.21351122091354	1.21173508268605	1.21732191761424
"TotalSleep"	87964	1428812	1.2106725877433	1.20968808931825	1.2078949745649	1.21345546904859
"TotalSleep"	88749	1428812	1.20681406754253	1.20573089851675	1.20404956730098	1.20958379454837
"TotalSleep"	89540	1428812	1.20296042412084	1.20176935255945	1.20020896616173	1.2057170678991
"TotalSleep"	90338	1428812	1.19910702129314	1.19756426678508	1.19636855101945	1.20185063680505
"TotalSleep"	91144	1428812	1.19524938711751	1.19362531573882	1.19252386517952	1.1979800140273
"TotalSleep"	91957	1428812	1.19139265599584	1.18982530214697	1.18868002599809	1.19411035106435
"TotalSleep"	92777	1428812	1.18753710431736	1.18576439415855	1.18483730924018	1.19024192492908
"TotalSleep"	93604	1428812	1.18368300094063	1.18185859742143	1.18099598317878	1.18637500506488
"TotalSleep"	94439	1428812	1.17982600861015	1.17814729104425	1.17715172516235	1.18250523956532
"TotalSleep"	95281	1428812	1.17597106150721	1.17416444925419	1.17330945331754	1.17863757871312
"TotalSleep"	96131	1428812	1.17211388782149	1.17044408787655	1.16946491012889	1.17476773635739
"TotalSleep"	96988	1428812	1.16825932414306	1.16679230791352	1.16562291660804	1.17090056471146
"TotalSleep"	97853	1428812	1.16440316324251	1.16283154068304	1.16177927951681	1.16703184251029
"TotalSleep"	98725	1428812	1.16055014613243	1.15883394003368	1.15793872475054	1.16316632592671
