model	PC	zt	loading	centre	score_sd	variance_fraction
"sleep_change"	"PC2"	11.75	0.196666313296406	0.00288826295903029	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	12.25	0.139146500768905	-0.00355398214758402	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	12.75	0.0482688333911817	-0.0233456357312007	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	13.25	-0.00746145297607727	-0.0352621497542085	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	13.75	0.00229746307471171	-0.0317798126428215	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	14.25	-0.0479776903953497	-0.032610937279014	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	14.75	-0.0708734214084788	-0.0358539950444339	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	15.25	-0.0798025317346766	-0.0379952491083907	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	15.75	-0.0798543607787083	-0.0337904315463906	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	16.25	-0.0971558949313082	-0.0400526839205542	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	16.75	-0.0557778700778944	-0.0394628955470181	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	17.25	-0.085023470698982	-0.0531098738236661	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	17.75	-0.0639903283110764	-0.0584768155516956	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	18.25	-0.13822944515075	-0.0614404719546292	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	18.75	-0.117885018461127	-0.0709655488043986	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	19.25	-0.106331384791542	-0.0784275327427971	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	19.75	-0.082541943168473	-0.0859659228058145	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	20.25	-0.0244454160853198	-0.0770031013598101	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	20.75	-0.156348903632227	-0.0895469585795555	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	21.25	-0.148840209591895	-0.0897505566772104	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	21.75	-0.108001545787363	-0.0610951146811803	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	22.25	-0.0684359888905993	-0.0473120979292551	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	22.75	0.0147852715456374	-0.0198451732669569	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	23.25	-0.122125695147808	0.000180797381499813	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	23.75	-0.127475834269044	-0.0190488888122298	0.368965662921891	0.141801567428367
"sleep_change"	"PC3"	0.25	-0.0270222963568652	0.0199637105096288	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	0.75	0.0479477144862646	-0.0103677158276544	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	1.25	0.100236761758601	-0.0157084990476073	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	1.75	0.161193299159835	-0.0234042083895341	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	2.25	0.168078866103352	-0.0262760700712251	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	2.75	0.172883381752349	-0.0415489313512611	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	3.25	0.182621154437794	-0.0642902018980937	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	3.75	0.149375899437709	-0.0839558475002563	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	4.25	0.213970628382317	-0.0850237134198658	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	4.75	0.294894154338171	-0.101467013267931	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	5.25	0.233953082667821	-0.122240926311045	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	5.75	0.211575223364937	-0.133571520456196	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	6.25	0.223755473602892	-0.151829234074376	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	6.75	0.282191863828735	-0.169011434861859	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	7.25	0.20299924669852	-0.136772574105472	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	7.75	0.0839457307693713	-0.126071052473039	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	8.25	0.0590582642969492	-0.0628070940729585	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	8.75	-0.00108137176214347	-0.0287029249595305	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	9.25	-0.0140659068977635	-0.00308655371343004	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	9.75	0.00627984300914037	0.0218314222727439	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	10.25	-0.0109571452399045	0.0295298428724377	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	10.75	-0.102087857732384	0.0266410755159782	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	11.25	-0.19725387228984	0.0191844104884594	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	11.75	-0.196889409862514	0.00288826295903029	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	12.25	-0.149471402176451	-0.00355398214758402	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	12.75	-0.21027683256964	-0.0233456357312007	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	13.25	-0.177057435421078	-0.0352621497542085	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	13.75	-0.149133507845115	-0.0317798126428215	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	14.25	-0.141259924531012	-0.032610937279014	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	14.75	-0.137610269668147	-0.0358539950444339	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	15.25	-0.15641420383869	-0.0379952491083907	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	15.75	-0.12770646312918	-0.0337904315463906	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	16.25	-0.143682152871303	-0.0400526839205542	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	16.75	-0.051673798877995	-0.0394628955470181	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	17.25	-0.0734875493039896	-0.0531098738236661	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	17.75	-0.0813310789937918	-0.0584768155516956	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	18.25	-0.0731597106314222	-0.0614404719546292	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	18.75	-0.0900176248717579	-0.0709655488043986	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	19.25	-0.0958933698284808	-0.0784275327427971	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	19.75	-0.110837130919813	-0.0859659228058145	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	20.25	-0.0725952344539377	-0.0770031013598101	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	20.75	-0.185251077152524	-0.0895469585795555	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	21.25	-0.150138149964213	-0.0897505566772104	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	21.75	-0.0872540579561002	-0.0610951146811803	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	22.25	-0.0185831806607792	-0.0473120979292551	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	22.75	0.0498206371935193	-0.0198451732669569	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	23.25	0.00823782564896295	0.000180797381499813	0.29732492878343	0.0920813708052484
"sleep_change"	"PC3"	23.75	0.0477350517625758	-0.0190488888122298	0.29732492878343	0.0920813708052484
