PCA_phenotype	comparison_phenotype	rho	paired_lines
"PCA_sleep_change_PC3"	"EveningPeakAmplitude__State_D2_D6"	-0.0654219084083338	169
"PCA_sleep_change_PC3"	"FragmentationLight__State_D2_D6"	-0.0657999301481568	168
"PCA_sleep_change_PC3"	"ActivityLight__State_D2_D6"	-0.0724653174879419	169
"PCA_sleep_change_PC3"	"DuskResponse__D6_D1"	-0.0801750285913182	169
"PCA_sleep_change_PC3"	"DawnAnticipation__State_D2_D6"	-0.0942245537268162	169
"PCA_sleep_change_PC3"	"Harmonic24Amplitude__Late2_Early2"	-0.0995723733280295	169
"PCA_sleep_change_PC3"	"TwoHarmonicR2__State_D2_D6"	-0.100116851474318	169
"PCA_sleep_change_PC3"	"Harmonic24Amplitude__D6_D1"	-0.11695838098553	169
"PCA_sleep_change_PC3"	"LD24hLagCorrelation__State_D2_D6"	-0.120742379792154	169
"PCA_sleep_change_PC3"	"OddEvenProfileCorrelation__State_D2_D6"	-0.123136591914873	169
"PCA_sleep_change_PC3"	"LDInterdailyStability__State_D2_D6"	-0.156936502411616	169
"PCA_sleep_change_PC3"	"DawnAnticipation__D6_D1"	-0.169703147531202	169
"PCA_sleep_change_PC3"	"MorningPeakAmplitude__State_D2_D6"	-0.207060812490677	169
"PCA_sleep_change_PC3"	"DarkSleep__D6_D1"	-0.216687385013177	169
"PCA_sleep_change_PC3"	"ActivityLight__D6_D1"	-0.219757843965989	169
"PCA_sleep_change_PC3"	"DarkSleep__Late2_Early2"	-0.225428869772761	169
"PCA_sleep_change_PC3"	"DawnAnticipation__Late2_Early2"	-0.229260106409428	169
"PCA_sleep_change_PC3"	"Harmonic24Amplitude__State_D2_D6"	-0.230488289990553	169
"PCA_sleep_change_PC3"	"LongestBoutDark__Late2_Early2"	-0.269280493262394	169
"PCA_sleep_change_PC3"	"FragmentationLight__D6_D1"	-0.308920491273433	169
"PCA_sleep_change_PC3"	"LongestBoutDark__D6_D1"	-0.341922331062603	169
"PCA_sleep_change_PC3"	"ActivityLight__Late2_Early2"	-0.34575605390085	169
"PCA_sleep_change_PC3"	"SiestaMoving__D6_D1"	-0.373929922635646	169
"PCA_sleep_change_PC3"	"MovingLight__D6_D1"	-0.387076724180797	169
"PCA_sleep_change_PC3"	"PWakeLight__D6_D1"	-0.426060364974392	169
"PCA_sleep_change_PC3"	"MovingLight__Late2_Early2"	-0.449030381383323	169
"PCA_sleep_change_PC3"	"FragmentationLight__Late2_Early2"	-0.459961733338058	168
"PCA_sleep_change_PC3"	"SiestaMoving__Late2_Early2"	-0.487101586196609	169
"PCA_sleep_change_PC3"	"PWakeLight__Late2_Early2"	-0.523397643080901	169
"PCA_sleep_change_PC3"	"SleepAllocation__D6_D1"	-0.777977226393516	169
"PCA_sleep_change_PC3"	"SleepAllocation__Late2_Early2"	-0.863092337526727	169
"PCA_sleep_raw_PC1"	"TotalSleep__State_D2_D6"	0.982923178516399	176
"PCA_sleep_raw_PC1"	"DarkSleep__State_D2_D6"	0.957369579572969	176
"PCA_sleep_raw_PC1"	"LongestBoutDark__State_D2_D6"	0.761437376183139	176
"PCA_sleep_raw_PC1"	"LightSleep__State_D2_D6"	0.644025974025974	176
"PCA_sleep_raw_PC1"	"DawnAnticipation__State_D2_D6"	0.47563724411182	176
"PCA_sleep_raw_PC1"	"PDozeDark__State_D2_D6"	0.458646268985252	176
"PCA_sleep_raw_PC1"	"TotalSleep__D6_D1"	0.363838198001094	169
"PCA_sleep_raw_PC1"	"LightSleep__D6_D1"	0.358167172194322	169
"PCA_sleep_raw_PC1"	"DarkSleep__D6_D1"	0.348758529605987	176
"PCA_sleep_raw_PC1"	"LongestBoutDark__D6_D1"	0.341272287034999	176
"PCA_sleep_raw_PC1"	"LongestBoutDark__Late2_Early2"	0.331926040061633	176
"PCA_sleep_raw_PC1"	"LightSleep__Late2_Early2"	0.326308985132515	169
"PCA_sleep_raw_PC1"	"TotalSleep__Late2_Early2"	0.323584108199493	169
"PCA_sleep_raw_PC1"	"DarkSleep__Late2_Early2"	0.307043803653973	176
"PCA_sleep_raw_PC1"	"DawnResponse__State_D2_D6"	0.278745475867022	176
"PCA_sleep_raw_PC1"	"EveningPeakAmplitude__Late2_Early2"	0.271716970811994	169
"PCA_sleep_raw_PC1"	"LDIntradailyVariability__State_D2_D6"	0.269379264802994	176
"PCA_sleep_raw_PC1"	"SleepAllocation__State_D2_D6"	0.267763592339864	176
"PCA_sleep_raw_PC1"	"EveningPeakAmplitude__D6_D1"	0.26756750037293	169
"PCA_sleep_raw_PC1"	"MorningPeakOffset__State_D2_D6"	0.240857217650929	172
"PCA_sleep_raw_PC1"	"DuskAnticipation__Late2_Early2"	0.23865521968112	167
"PCA_sleep_raw_PC1"	"ActivityContrast__D6_D1"	0.200544478146288	169
"PCA_sleep_raw_PC1"	"DuskAnticipation__D6_D1"	0.196415284393175	168
"PCA_sleep_raw_PC1"	"DuskAnticipation__State_D2_D6"	0.184157585140754	173
"PCA_sleep_raw_PC1"	"DuskResponse__D6_D1"	0.179859123926921	176
"PCA_sleep_raw_PC1"	"Harmonic12Amplitude__Late2_Early2"	0.175331907911093	169
"PCA_sleep_raw_PC1"	"Harmonic12Amplitude__D6_D1"	0.168037392471782	169
"PCA_sleep_raw_PC1"	"Harmonic24Amplitude__Late2_Early2"	0.15026353736761	169
"PCA_sleep_raw_PC1"	"TwoHarmonicR2__D6_D1"	0.149231763711402	169
"PCA_sleep_raw_PC1"	"Harmonic24Amplitude__D6_D1"	0.141027298493362	169
"PCA_sleep_raw_PC1"	"DuskResponse__Late2_Early2"	0.11735643702205	176
"PCA_sleep_raw_PC1"	"TwoHarmonicR2__Late2_Early2"	0.11342300233703	169
"PCA_sleep_raw_PC1"	"ActivityContrast__Late2_Early2"	0.111419123862563	169
"PCA_sleep_raw_PC1"	"LDInterdailyStability__State_D2_D6"	0.0945894783182919	176
"PCA_sleep_raw_PC1"	"PDozeLight__D6_D1"	0.0793181279437682	167
"PCA_sleep_raw_PC1"	"WakingActivityDark__Late2_Early2"	0.0435241030156285	176
"PCA_sleep_raw_PC1"	"WakingActivityDark__D6_D1"	0.026286594761171	176
"PCA_sleep_raw_PC1"	"LD24hLagCorrelation__State_D2_D6"	0.011567246313009	176
"PCA_sleep_raw_PC1"	"OddEvenProfileCorrelation__State_D2_D6"	0.00834030376403258	176
"PCA_sleep_raw_PC1"	"WakingActivityDark__State_D2_D6"	0.00181818181818182	176
"PCA_sleep_raw_PC1"	"ActivityDark__Late2_Early2"	-0.0154567466431873	176
"PCA_sleep_raw_PC1"	"DawnAnticipation__D6_D1"	-0.0245586616773057	176
"PCA_sleep_raw_PC1"	"ActivityDark__D6_D1"	-0.0262998018930222	176
"PCA_sleep_raw_PC1"	"PDozeDark__D6_D1"	-0.0325511776359234	176
"PCA_sleep_raw_PC1"	"PDozeDark__Late2_Early2"	-0.0358705701078583	176
"PCA_sleep_raw_PC1"	"DawnAnticipation__Late2_Early2"	-0.0380013207131851	176
"PCA_sleep_raw_PC1"	"DuskResponse__State_D2_D6"	-0.0391063389315154	176
"PCA_sleep_raw_PC1"	"SleepAllocation__Late2_Early2"	-0.0783402118243747	169
"PCA_sleep_raw_PC1"	"EveningPeakAmplitude__State_D2_D6"	-0.0840039621395554	176
"PCA_sleep_raw_PC1"	"FragmentationLight__Late2_Early2"	-0.128970292719717	168
"PCA_sleep_raw_PC1"	"SleepAllocation__D6_D1"	-0.149808562478246	169
"PCA_sleep_raw_PC1"	"MovingDark__Late2_Early2"	-0.172573189522342	176
"PCA_sleep_raw_PC1"	"FragmentationLight__D6_D1"	-0.176617274128586	169
"PCA_sleep_raw_PC1"	"ActivityLight__Late2_Early2"	-0.187723136591915	169
"PCA_sleep_raw_PC1"	"PWakeLight__Late2_Early2"	-0.204194222067525	169
"PCA_sleep_raw_PC1"	"MovingDark__D6_D1"	-0.209317631521021	176
"PCA_sleep_raw_PC1"	"DarkCoreMoving__Late2_Early2"	-0.257156064274708	176
"PCA_sleep_raw_PC1"	"ActivityLight__D6_D1"	-0.267679379444085	169
"PCA_sleep_raw_PC1"	"PWakeLight__D6_D1"	-0.269103972950127	169
"PCA_sleep_raw_PC1"	"MovingLight__Late2_Early2"	-0.283951568793198	169
"PCA_sleep_raw_PC1"	"Harmonic24Amplitude__State_D2_D6"	-0.28515298261061	176
"PCA_sleep_raw_PC1"	"DarkCoreMoving__D6_D1"	-0.296121505613031	176
"PCA_sleep_raw_PC1"	"SiestaMoving__Late2_Early2"	-0.307346725672518	169
"PCA_sleep_raw_PC1"	"PWakeDark__Late2_Early2"	-0.318712304644508	176
"PCA_sleep_raw_PC1"	"FragmentationDark__Late2_Early2"	-0.320620735197006	176
"PCA_sleep_raw_PC1"	"MovingLight__D6_D1"	-0.326425836606832	169
"PCA_sleep_raw_PC1"	"FragmentationDark__D6_D1"	-0.347547875852961	176
"PCA_sleep_raw_PC1"	"MorningPeakAmplitude__State_D2_D6"	-0.354739159145939	176
"PCA_sleep_raw_PC1"	"SiestaMoving__D6_D1"	-0.355538235007176	169
"PCA_sleep_raw_PC1"	"TwoHarmonicR2__State_D2_D6"	-0.356207351970064	176
"PCA_sleep_raw_PC1"	"PWakeDark__D6_D1"	-0.373915914593881	176
"PCA_sleep_raw_PC1"	"Harmonic12Amplitude__State_D2_D6"	-0.387787805414924	176
"PCA_sleep_raw_PC1"	"ActivityContrast__State_D2_D6"	-0.405461149020471	176
"PCA_sleep_raw_PC1"	"FragmentationLight__State_D2_D6"	-0.467496641289745	175
"PCA_sleep_raw_PC1"	"PWakeLight__State_D2_D6"	-0.567246313009025	176
"PCA_sleep_raw_PC1"	"ActivityLight__State_D2_D6"	-0.587340964120625	176
"PCA_sleep_raw_PC1"	"SiestaMoving__State_D2_D6"	-0.629636803874092	176
"PCA_sleep_raw_PC1"	"MovingLight__State_D2_D6"	-0.678164208672683	176
"PCA_sleep_raw_PC1"	"FragmentationDark__State_D2_D6"	-0.733984151441779	176
"PCA_sleep_raw_PC1"	"ActivityDark__State_D2_D6"	-0.852694254897645	176
"PCA_sleep_raw_PC1"	"PWakeDark__State_D2_D6"	-0.888947831829188	176
"PCA_sleep_raw_PC1"	"DarkCoreMoving__State_D2_D6"	-0.88906889720449	176
"PCA_sleep_raw_PC1"	"MovingDark__State_D2_D6"	-0.936440677966102	176
"PCA_sleep_raw_PC2"	"DuskAnticipation__State_D2_D6"	0.679292730298381	173
"PCA_sleep_raw_PC2"	"ActivityContrast__State_D2_D6"	0.663075060532688	176
"PCA_sleep_raw_PC2"	"LightSleep__State_D2_D6"	0.598923618754127	176
"PCA_sleep_raw_PC2"	"Harmonic12Amplitude__State_D2_D6"	0.573937926480299	176
"PCA_sleep_raw_PC2"	"EveningPeakAmplitude__State_D2_D6"	0.497459828307286	176
"PCA_sleep_raw_PC2"	"LDInterdailyStability__State_D2_D6"	0.42878494386969	176
"PCA_sleep_raw_PC2"	"LD24hLagCorrelation__State_D2_D6"	0.393819062293639	176
"PCA_sleep_raw_PC2"	"OddEvenProfileCorrelation__State_D2_D6"	0.34570768214836	176
"PCA_sleep_raw_PC2"	"DuskResponse__State_D2_D6"	0.330274229734933	176
"PCA_sleep_raw_PC2"	"TwoHarmonicR2__State_D2_D6"	0.327816420867268	176
"PCA_sleep_raw_PC2"	"MovingDark__State_D2_D6"	0.219566365837552	176
"PCA_sleep_raw_PC2"	"DawnAnticipation__D6_D1"	0.151364736957957	176
"PCA_sleep_raw_PC2"	"ActivityDark__State_D2_D6"	0.143920316971164	176
"PCA_sleep_raw_PC2"	"PDozeLight__D6_D1"	0.13823729477362	167
"PCA_sleep_raw_PC2"	"PDozeDark__Late2_Early2"	0.136854501430773	176
"PCA_sleep_raw_PC2"	"PDozeDark__D6_D1"	0.126035659255998	176
"PCA_sleep_raw_PC2"	"FragmentationLight__D6_D1"	0.116205061906419	169
"PCA_sleep_raw_PC2"	"LongestBoutDark__Late2_Early2"	0.115687871450583	176
"PCA_sleep_raw_PC2"	"ActivityLight__D6_D1"	0.112657252250012	169
"PCA_sleep_raw_PC2"	"DawnAnticipation__Late2_Early2"	0.109509134932864	176
"PCA_sleep_raw_PC2"	"PWakeDark__State_D2_D6"	0.10893902707462	176
"PCA_sleep_raw_PC2"	"TotalSleep__Late2_Early2"	0.10686440256576	169
"PCA_sleep_raw_PC2"	"ActivityLight__Late2_Early2"	0.0995574561185421	169
"PCA_sleep_raw_PC2"	"DarkCoreMoving__State_D2_D6"	0.0990490865067136	176
"PCA_sleep_raw_PC2"	"PWakeLight__D6_D1"	0.0980930833872011	169
"PCA_sleep_raw_PC2"	"DarkSleep__Late2_Early2"	0.0962271626678406	176
"PCA_sleep_raw_PC2"	"LightSleep__D6_D1"	0.087646064342897	169
"PCA_sleep_raw_PC2"	"TotalSleep__D6_D1"	0.0797548605240913	169
"PCA_sleep_raw_PC2"	"LongestBoutDark__State_D2_D6"	0.0791459388069558	176
"PCA_sleep_raw_PC2"	"FragmentationLight__Late2_Early2"	0.071734805958666	168
"PCA_sleep_raw_PC2"	"LongestBoutDark__D6_D1"	0.0677966101694915	176
"PCA_sleep_raw_PC2"	"LightSleep__Late2_Early2"	0.0677266172741286	169
"PCA_sleep_raw_PC2"	"DarkSleep__D6_D1"	0.0656306405458948	176
"PCA_sleep_raw_PC2"	"PWakeLight__Late2_Early2"	0.0646884789418726	169
"PCA_sleep_raw_PC2"	"TotalSleep__State_D2_D6"	0.0599801893022232	176
"PCA_sleep_raw_PC2"	"Harmonic24Amplitude__Late2_Early2"	0.053448361593158	169
"PCA_sleep_raw_PC2"	"DawnResponse__State_D2_D6"	0.0444640350341444	176
"PCA_sleep_raw_PC2"	"SleepAllocation__Late2_Early2"	0.0434215106160808	169
"PCA_sleep_raw_PC2"	"Harmonic24Amplitude__D6_D1"	0.0107553080403759	169
"PCA_sleep_raw_PC2"	"TwoHarmonicR2__Late2_Early2"	0.0100765750087017	169
"PCA_sleep_raw_PC2"	"WakingActivityDark__D6_D1"	0.00855381906229364	176
"PCA_sleep_raw_PC2"	"PWakeDark__D6_D1"	-0.00550077041602465	176
"PCA_sleep_raw_PC2"	"FragmentationDark__D6_D1"	-0.00920316971164429	176
"PCA_sleep_raw_PC2"	"DuskResponse__Late2_Early2"	-0.0123949000632311	176
"PCA_sleep_raw_PC2"	"PWakeDark__Late2_Early2"	-0.0139225181598063	176
"PCA_sleep_raw_PC2"	"TwoHarmonicR2__D6_D1"	-0.0299363532395207	169
"PCA_sleep_raw_PC2"	"SleepAllocation__D6_D1"	-0.0322112276863408	169
"PCA_sleep_raw_PC2"	"WakingActivityDark__State_D2_D6"	-0.0377151661897425	176
"PCA_sleep_raw_PC2"	"FragmentationDark__Late2_Early2"	-0.043134492626018	176
"PCA_sleep_raw_PC2"	"DarkCoreMoving__D6_D1"	-0.0445322474136033	176
"PCA_sleep_raw_PC2"	"DuskAnticipation__D6_D1"	-0.0474612904368777	168
"PCA_sleep_raw_PC2"	"Harmonic24Amplitude__State_D2_D6"	-0.0518930222320053	176
"PCA_sleep_raw_PC2"	"WakingActivityDark__Late2_Early2"	-0.0576095091349329	176
"PCA_sleep_raw_PC2"	"MovingLight__Late2_Early2"	-0.0598006066331858	169
"PCA_sleep_raw_PC2"	"FragmentationDark__State_D2_D6"	-0.0636363636363636	176
"PCA_sleep_raw_PC2"	"DarkCoreMoving__Late2_Early2"	-0.064851419766674	176
"PCA_sleep_raw_PC2"	"SiestaMoving__D6_D1"	-0.0697976665740691	169
"PCA_sleep_raw_PC2"	"MovingLight__D6_D1"	-0.0777484958480434	169
"PCA_sleep_raw_PC2"	"DuskAnticipation__Late2_Early2"	-0.0960866562915477	167
"PCA_sleep_raw_PC2"	"DuskResponse__D6_D1"	-0.110191503411842	176
"PCA_sleep_raw_PC2"	"SiestaMoving__Late2_Early2"	-0.118469991546915	169
"PCA_sleep_raw_PC2"	"MovingDark__D6_D1"	-0.12970504072199	176
"PCA_sleep_raw_PC2"	"MorningPeakAmplitude__State_D2_D6"	-0.133568126788466	176
"PCA_sleep_raw_PC2"	"ActivityDark__D6_D1"	-0.143779440898085	176
"PCA_sleep_raw_PC2"	"MovingDark__Late2_Early2"	-0.148212634822804	176
"PCA_sleep_raw_PC2"	"ActivityDark__Late2_Early2"	-0.151032357473035	176
"PCA_sleep_raw_PC2"	"DarkSleep__State_D2_D6"	-0.200226722430112	176
"PCA_sleep_raw_PC2"	"ActivityContrast__D6_D1"	-0.207446173735767	169
"PCA_sleep_raw_PC2"	"Harmonic12Amplitude__D6_D1"	-0.215660583760131	169
"PCA_sleep_raw_PC2"	"ActivityContrast__Late2_Early2"	-0.229282482223659	169
"PCA_sleep_raw_PC2"	"DawnAnticipation__State_D2_D6"	-0.246031256878715	176
"PCA_sleep_raw_PC2"	"Harmonic12Amplitude__Late2_Early2"	-0.257490925364229	169
"PCA_sleep_raw_PC2"	"LDIntradailyVariability__State_D2_D6"	-0.270545894783183	176
"PCA_sleep_raw_PC2"	"PDozeDark__State_D2_D6"	-0.277235307065816	176
"PCA_sleep_raw_PC2"	"MorningPeakOffset__State_D2_D6"	-0.387960087070748	172
"PCA_sleep_raw_PC2"	"EveningPeakAmplitude__Late2_Early2"	-0.428954303614937	169
"PCA_sleep_raw_PC2"	"EveningPeakAmplitude__D6_D1"	-0.436621749291433	169
"PCA_sleep_raw_PC2"	"ActivityLight__State_D2_D6"	-0.470988333700198	176
"PCA_sleep_raw_PC2"	"MovingLight__State_D2_D6"	-0.541248073959938	176
"PCA_sleep_raw_PC2"	"FragmentationLight__State_D2_D6"	-0.580026869682042	175
"PCA_sleep_raw_PC2"	"SiestaMoving__State_D2_D6"	-0.599524543253357	176
"PCA_sleep_raw_PC2"	"PWakeLight__State_D2_D6"	-0.642566585956416	176
"PCA_sleep_raw_PC2"	"SleepAllocation__State_D2_D6"	-0.805485362095532	176
"PCA_sleep_raw_PC3"	"LightSleep__State_D2_D6"	0.320442438917015	176
"PCA_sleep_raw_PC3"	"DuskAnticipation__State_D2_D6"	0.278073155921031	173
"PCA_sleep_raw_PC3"	"ActivityContrast__State_D2_D6"	0.216513317191283	176
"PCA_sleep_raw_PC3"	"LDIntradailyVariability__State_D2_D6"	0.216504512436716	176
"PCA_sleep_raw_PC3"	"PDozeDark__Late2_Early2"	0.202630420427031	176
"PCA_sleep_raw_PC3"	"DarkCoreMoving__State_D2_D6"	0.18722870349989	176
"PCA_sleep_raw_PC3"	"ActivityLight__D6_D1"	0.186390532544379	169
"PCA_sleep_raw_PC3"	"FragmentationDark__D6_D1"	0.182522562183579	176
"PCA_sleep_raw_PC3"	"PWakeDark__D6_D1"	0.177404798591239	176
"PCA_sleep_raw_PC3"	"FragmentationDark__State_D2_D6"	0.175773717807616	176
"PCA_sleep_raw_PC3"	"DarkCoreMoving__D6_D1"	0.162685450143077	176
"PCA_sleep_raw_PC3"	"ActivityLight__Late2_Early2"	0.160514146486997	169
"PCA_sleep_raw_PC3"	"PDozeDark__D6_D1"	0.154684129429892	176
"PCA_sleep_raw_PC3"	"SiestaMoving__D6_D1"	0.144678375440319	169
"PCA_sleep_raw_PC3"	"FragmentationLight__D6_D1"	0.131370891551887	169
"PCA_sleep_raw_PC3"	"PWakeDark__Late2_Early2"	0.130629539951574	176
"PCA_sleep_raw_PC3"	"DarkCoreMoving__Late2_Early2"	0.126097292537971	176
"PCA_sleep_raw_PC3"	"FragmentationDark__Late2_Early2"	0.123598943429452	176
"PCA_sleep_raw_PC3"	"PWakeLight__D6_D1"	0.118365571080503	169
"PCA_sleep_raw_PC3"	"WakingActivityDark__State_D2_D6"	0.117409200968523	176
"PCA_sleep_raw_PC3"	"PDozeDark__State_D2_D6"	0.113913713405239	176
"PCA_sleep_raw_PC3"	"TotalSleep__State_D2_D6"	0.0848954435395113	176
"PCA_sleep_raw_PC3"	"MovingLight__Late2_Early2"	0.0767639600218786	169
"PCA_sleep_raw_PC3"	"SleepAllocation__Late2_Early2"	0.0762045646661032	169
"PCA_sleep_raw_PC3"	"MovingLight__D6_D1"	0.0694321515588484	169
"PCA_sleep_raw_PC3"	"PWakeDark__State_D2_D6"	0.0687101034558662	176
"PCA_sleep_raw_PC3"	"PWakeLight__Late2_Early2"	0.0629904032618965	169
"PCA_sleep_raw_PC3"	"SiestaMoving__Late2_Early2"	0.0588831982497141	169
"PCA_sleep_raw_PC3"	"SleepAllocation__D6_D1"	0.0396002187857392	169
"PCA_sleep_raw_PC3"	"MovingDark__D6_D1"	0.0314593880695576	176
"PCA_sleep_raw_PC3"	"ActivityDark__D6_D1"	0.0312150561303104	176
"PCA_sleep_raw_PC3"	"FragmentationLight__Late2_Early2"	0.0229625280293175	168
"PCA_sleep_raw_PC3"	"MovingDark__Late2_Early2"	0.0169095311468193	176
"PCA_sleep_raw_PC3"	"MorningPeakAmplitude__State_D2_D6"	0.0134954875632842	176
"PCA_sleep_raw_PC3"	"ActivityDark__Late2_Early2"	0.00583094871230465	176
"PCA_sleep_raw_PC3"	"TwoHarmonicR2__D6_D1"	0.00458704191735866	169
"PCA_sleep_raw_PC3"	"DarkSleep__State_D2_D6"	0.00378604446401057	176
"PCA_sleep_raw_PC3"	"ActivityDark__State_D2_D6"	-0.00457406999779881	176
"PCA_sleep_raw_PC3"	"PDozeLight__D6_D1"	-0.0210946437589537	167
"PCA_sleep_raw_PC3"	"TwoHarmonicR2__Late2_Early2"	-0.0211898960767739	169
"PCA_sleep_raw_PC3"	"Harmonic12Amplitude__D6_D1"	-0.0382178907065785	169
"PCA_sleep_raw_PC3"	"MovingDark__State_D2_D6"	-0.0470372000880475	176
"PCA_sleep_raw_PC3"	"Harmonic12Amplitude__Late2_Early2"	-0.054701407190095	169
"PCA_sleep_raw_PC3"	"EveningPeakAmplitude__Late2_Early2"	-0.0550743374272786	169
"PCA_sleep_raw_PC3"	"DuskAnticipation__Late2_Early2"	-0.0630468838570707	167
"PCA_sleep_raw_PC3"	"EveningPeakAmplitude__State_D2_D6"	-0.064224081003742	176
"PCA_sleep_raw_PC3"	"DawnResponse__State_D2_D6"	-0.0682886134099891	176
"PCA_sleep_raw_PC3"	"DuskResponse__State_D2_D6"	-0.0719348844017743	176
"PCA_sleep_raw_PC3"	"DarkSleep__Late2_Early2"	-0.0730332379484922	176
"PCA_sleep_raw_PC3"	"TotalSleep__Late2_Early2"	-0.0762169956740093	169
"PCA_sleep_raw_PC3"	"Harmonic12Amplitude__State_D2_D6"	-0.0763680387409201	176
"PCA_sleep_raw_PC3"	"EveningPeakAmplitude__D6_D1"	-0.0778628611207797	169
"PCA_sleep_raw_PC3"	"LightSleep__D6_D1"	-0.083643279797126	169
"PCA_sleep_raw_PC3"	"LightSleep__Late2_Early2"	-0.0877380538014022	169
"PCA_sleep_raw_PC3"	"DarkSleep__D6_D1"	-0.103053048646269	176
"PCA_sleep_raw_PC3"	"ActivityContrast__D6_D1"	-0.10714782954602	169
"PCA_sleep_raw_PC3"	"TotalSleep__D6_D1"	-0.110725473621401	169
"PCA_sleep_raw_PC3"	"DuskAnticipation__D6_D1"	-0.112623442885995	168
"PCA_sleep_raw_PC3"	"WakingActivityDark__D6_D1"	-0.124014968082765	176
"PCA_sleep_raw_PC3"	"Harmonic24Amplitude__D6_D1"	-0.136228929441599	169
"PCA_sleep_raw_PC3"	"WakingActivityDark__Late2_Early2"	-0.139121725731895	176
"PCA_sleep_raw_PC3"	"LongestBoutDark__State_D2_D6"	-0.142375082544574	176
"PCA_sleep_raw_PC3"	"LongestBoutDark__Late2_Early2"	-0.155406119304424	176
"PCA_sleep_raw_PC3"	"ActivityContrast__Late2_Early2"	-0.159914971905922	169
"PCA_sleep_raw_PC3"	"LongestBoutDark__D6_D1"	-0.171846797270526	176
"PCA_sleep_raw_PC3"	"Harmonic24Amplitude__Late2_Early2"	-0.17193327034956	169
"PCA_sleep_raw_PC3"	"FragmentationLight__State_D2_D6"	-0.172095835199283	175
"PCA_sleep_raw_PC3"	"LDInterdailyStability__State_D2_D6"	-0.174618093770636	176
"PCA_sleep_raw_PC3"	"LD24hLagCorrelation__State_D2_D6"	-0.194380365397315	176
"PCA_sleep_raw_PC3"	"DuskResponse__D6_D1"	-0.20117983711204	176
"PCA_sleep_raw_PC3"	"DawnAnticipation__Late2_Early2"	-0.204140435835351	176
"PCA_sleep_raw_PC3"	"DuskResponse__Late2_Early2"	-0.204708455155465	176
"PCA_sleep_raw_PC3"	"OddEvenProfileCorrelation__State_D2_D6"	-0.206216156724631	176
"PCA_sleep_raw_PC3"	"DawnAnticipation__D6_D1"	-0.216693814659916	176
"PCA_sleep_raw_PC3"	"ActivityLight__State_D2_D6"	-0.232485141976667	176
"PCA_sleep_raw_PC3"	"TwoHarmonicR2__State_D2_D6"	-0.239535549196566	176
"PCA_sleep_raw_PC3"	"SleepAllocation__State_D2_D6"	-0.28966982170372	176
"PCA_sleep_raw_PC3"	"SiestaMoving__State_D2_D6"	-0.294906449482721	176
"PCA_sleep_raw_PC3"	"PWakeLight__State_D2_D6"	-0.30458727712965	176
"PCA_sleep_raw_PC3"	"MovingLight__State_D2_D6"	-0.326618974246093	176
"PCA_sleep_raw_PC3"	"Harmonic24Amplitude__State_D2_D6"	-0.429962579793088	176
"PCA_sleep_raw_PC3"	"DawnAnticipation__State_D2_D6"	-0.459038080563504	176
"PCA_sleep_raw_PC3"	"MorningPeakOffset__State_D2_D6"	-0.493895378316742	172
