phenotype	Batch	Genotype	value	n_flies	n_retained	mad	q25	q75	metric	contrast	family	selection_class
"PCA_moving_change_PC3"	"Batch24_DGRP"	"DGRP69"	-0.00210466012855849	16	16	0.106699004186655	-0.0680199145061961	0.0784855236689931	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch24_DGRP"	"DGRP181"	0.345726200444186	25	25	0.182816565999165	0.199620863233648	0.464898532138151	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch24_DGRP"	"DGRP195"	0.0139569183675736	11	11	0.117412701026028	-0.0887322400002003	0.150707361490037	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch24_DGRP"	"DGRP336"	-0.244709598491217	14	14	0.133886490110613	-0.328558205398435	-0.164482078448982	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch24_DGRP"	"DGRP812"	0.0669962333133648	17	17	0.215467247954043	-0.0959735496407221	0.202983206163376	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch24_DGRP"	"DGRP850"	0.140735678957404	19	19	0.331059003084419	-0.0483674083805972	0.346436987696224	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch24_DGRP"	"DGRP855"	-0.0253543901545401	22	22	0.333020198369518	-0.276572192572782	0.156065352657106	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch24_DGRP"	"DGRP857"	-0.019507108253659	28	28	0.399907118883271	-0.246293148656924	0.238680220797277	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch24_DGRP"	"DGRP861"	0.175484872267607	20	20	0.507485212858961	-0.0649995896091425	0.492824694111734	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch24_DGRP"	"DGRP879"	-0.031194656996418	19	19	0.152066386246315	-0.15404504896085	0.036842987886467	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch24_DGRP"	"DGRP900"	-0.0833871562035473	28	28	0.282340511429589	-0.283637158497514	0.088927289393883	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch25_DGRP"	"CS"	0.011368172813356	29	29	0.293159882340316	-0.192951363302509	0.204848362240447	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch25_DGRP"	"DGRP382"	0.0929777071541554	12	12	0.212278052023998	-0.0342414833494521	0.226700077769544	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch25_DGRP"	"DGRP391"	-0.21940144193131	21	21	0.255083402498278	-0.378828191061585	-0.0622510819345287	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch25_DGRP"	"DGRP508"	0.217792280952765	7	7	0.224864456147932	0.101375875033887	0.401641486892379	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch25_DGRP"	"DGRP513"	0.145580808815642	16	16	0.339575265870366	-0.0857188196792629	0.351592617425819	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch25_DGRP"	"DGRP589"	0.167284474047108	21	21	0.169046749210384	0.0353893517252399	0.246156109867841	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch25_DGRP"	"DGRP765"	0.0979499407356925	27	27	0.316120050571459	-0.138711220682862	0.273681573487359	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch25_DGRP"	"DGRP802"	0.213492931283094	23	23	0.337310663936314	-0.00061971660378634	0.4330485453581	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch25_DGRP"	"DGRP810"	0.106678349640412	30	30	0.288515936014315	-0.0526692141694436	0.303638551079693	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch25_DGRP"	"DGRP821"	0.106035076290494	14	14	0.302953098334153	0.00240948090096243	0.362790498512364	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch25_DGRP"	"DGRP911"	-0.197253126326121	24	24	0.144535316358256	-0.275794615063051	-0.0804930440780442	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch26_DGRP"	"CS"	0.0613341881896226	31	31	0.364213828669748	-0.198379580981044	0.280564782586405	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch26_DGRP"	"DGRP26"	-0.075168264909661	30	30	0.147173217061518	-0.157302627000063	0.00542944120716663	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch26_DGRP"	"DGRP83"	0.0185380684066574	17	17	0.326099200132317	-0.217906674948822	0.281478782322789	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch26_DGRP"	"DGRP189"	0.335294799208754	27	27	0.296915486910461	0.0848027329758035	0.497235838371382	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch26_DGRP"	"DGRP195"	0.135218476654355	22	22	0.331272079013642	-0.102495585002047	0.325392020026433	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch26_DGRP"	"DGRP235"	-0.0575120461977407	17	17	0.24062573640017	-0.373673868164491	0.114713114261132	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch26_DGRP"	"DGRP309"	-0.0946678956268813	29	29	0.392183938337917	-0.298359078619209	0.195638129000376	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch26_DGRP"	"DGRP319"	0.0531435195621863	11	11	0.141510667160798	-0.126137687404056	0.11253081768444	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch26_DGRP"	"DGRP320"	0.0272273679268891	23	23	0.162178226180532	-0.0730386946771115	0.127005353696707	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch26_DGRP"	"DGRP332"	-0.0665907864779945	26	26	0.220044649551473	-0.242013522361182	0.047913965192371	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch26_DGRP"	"DGRP382"	0.215066508127222	20	20	0.530473256912745	-0.192974614301222	0.601303440985751	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch26_DGRP"	"DGRP391"	0.173584200131423	29	29	0.405413408780123	-0.0625464050481219	0.460756066608038	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch26_DGRP"	"DGRP491"	0.0883628067798675	31	31	0.245464191126628	-0.0672080756816309	0.260885137859656	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch27_DGRP"	"CS"	0.236162834166669	29	29	0.193592427832002	0.144467180882087	0.398817283569516	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch27_DGRP"	"DGRP40"	-0.37901551869408	20	20	0.323426980335523	-0.63359889499672	-0.145587403823475	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch27_DGRP"	"DGRP336"	-0.0408517434999109	10	10	0.218163302147775	-0.134897796466796	0.12011099240763	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch27_DGRP"	"DGRP513"	-0.00841102548268934	24	24	0.43605296590587	-0.207903979505196	0.329080096843927	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch27_DGRP"	"DGRP517"	-0.13315835878032	26	26	0.258632806305081	-0.349545931618045	-0.00987568148509085	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch27_DGRP"	"DGRP630"	-0.139041187612487	28	28	0.239317950682873	-0.292536241841871	0.0199421045039527	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch27_DGRP"	"DGRP748"	-0.318516553928403	28	28	0.371369936509278	-0.473116634159847	-0.00740280837931859	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch27_DGRP"	"DGRP765"	0.00623716241893795	30	30	0.189548228190592	-0.12360345906529	0.141587081747959	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch27_DGRP"	"DGRP821"	-0.436755261052752	16	16	0.509226843211908	-0.796681347473379	-0.0797402370856876	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch28_DGRP"	"CS"	0.0709552932461493	27	27	0.311284491998698	-0.155380725719764	0.253905321965243	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch28_DGRP"	"DGRP409"	-0.101413305245701	20	20	0.189977915509116	-0.248751595502653	-0.0118629349987203	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch28_DGRP"	"DGRP83"	0.00628438485375156	2	2	0.160418132351472	-0.047815889108029	0.0603846588155321	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch28_DGRP"	"DGRP437"	-0.531744055682958	27	27	0.362260494942808	-0.806805690848897	-0.282307248844964	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch28_DGRP"	"DGRP757"	-0.233766120150199	24	24	0.41141011308806	-0.555938909761645	-0.0197273568790765	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch28_DGRP"	"DGRP386"	-0.136335303221589	25	25	0.360438289041196	-0.399041784482098	0.162359616973923	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch29_DGRP"	"CS"	0.0603547246033191	26	26	0.303489106935974	-0.131748285292574	0.267992579700798	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch29_DGRP"	"DGRP239"	0.0677879354623183	26	26	0.193272585252544	-0.0466471252178666	0.190831878065905	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch29_DGRP"	"DGRP319"	-0.111610900306237	25	25	0.176086600686196	-0.237534809522933	0.0323096801308789	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch29_DGRP"	"DGRP321"	0.246254696116292	30	30	0.416411703987093	-0.0433165116414112	0.503809721414253	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch29_DGRP"	"DGRP336"	-0.223689784753163	24	24	0.223241965625822	-0.358141051373606	-0.032600546242937	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch29_DGRP"	"DGRP338"	-0.101318121530318	25	25	0.176729181307563	-0.198199372145441	0.00745835541479523	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch29_DGRP"	"DGRP356"	-0.435003221767002	25	25	0.379013828447069	-0.718256459496591	-0.186300930569108	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch29_DGRP"	"DGRP528"	0.10921621041263	30	30	0.267250460664762	-0.0653746696214667	0.290340734088463	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch29_DGRP"	"DGRP837"	-0.104811817558222	23	23	0.204116725922041	-0.238761857176812	0.00181919356936277	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch31_DGRP"	"CS"	0.341531867858293	17	17	0.242720489084995	0.171914840653054	0.433314195689332	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch31_DGRP"	"DGRP69"	-0.144585634247654	16	16	0.265801044850002	-0.351655267811863	-1.40559478147076e-05	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch31_DGRP"	"DGRP217"	0.135414882839829	23	23	0.200242396431365	0.0108304591261063	0.261156752333794	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch31_DGRP"	"DGRP335"	-0.201508761046233	8	8	0.138891674015119	-0.254848849261878	-0.117436519202476	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch31_DGRP"	"DGRP361"	-0.0606476012079228	10	10	0.148478835608751	-0.142814881443286	0.0095667512082726	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch31_DGRP"	"DGRP441"	0.275830763674159	25	25	0.15612424282935	0.229016818797851	0.388382443378985	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch31_DGRP"	"DGRP492"	-0.28576377862018	13	13	0.326260040236563	-0.530006281550858	-0.193520362706205	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_change_PC3"	"Batch31_DGRP"	"DGRP535"	-0.377723194529376	32	32	0.861489788496261	-0.989044018859099	0.172684218370651	"PCA_moving_change_PC3"	"Late2_Early2"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch1_DGRP"	"DGRP303"	-1.15873721720454	28	28	0.400218823425124	-1.4486783380246	-0.861845776452093	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch1_DGRP"	"DGRP335"	-1.91403606308394	4	4	0.0716350447630319	-1.95866264758628	-1.87077054541681	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch1_DGRP"	"DGRP307"	-0.940454900829965	24	24	0.408102529876491	-1.26981679961264	-0.684872344507124	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch1_DGRP"	"DGRP362"	-0.842868418509398	29	29	0.351636860744308	-1.10245977885399	-0.607372577303828	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch1_DGRP"	"DGRP313"	-0.537641497301346	31	31	0.252052191422917	-0.671130045299637	-0.401519375934004	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch1_DGRP"	"DGRP358"	0.152561874006044	22	22	0.680615107534451	-0.225671858059717	0.612247878479202	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch1_DGRP"	"DGRP208"	1.06672410743394	28	28	0.665135039853151	0.684617603826951	1.42581363254806	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch1_DGRP"	"DGRP304"	-0.523723485037908	27	27	0.51060104523018	-0.825615077001992	-0.157540871602995	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch1_DGRP"	"DGRP324"	-0.775550549799763	29	29	0.569295739753721	-1.27994473201441	-0.464757807299477	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch1_DGRP"	"DGRP360"	0.0193936455497487	23	23	0.931898125995637	-0.550984093894604	0.597812788074649	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch1_DGRP"	"DGRP375"	-0.383323919517793	22	22	0.466943332750306	-0.702559128867351	-0.18058363641773	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch3_DGRP"	"DGRP774"	-0.457567769288045	26	26	0.536496738787937	-0.942474736702983	-0.138355065935803	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch3_DGRP"	"DGRP301"	-0.960836102354822	23	23	0.386754543003083	-1.2694315613592	-0.737859057024871	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch4a_DGRP"	"DGRP705"	0.121461488727393	29	29	0.690687558888798	-0.309230016589492	0.690219451602793	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch3_DGRP"	"DGRP799"	1.42250354672245	30	30	0.736094845586564	0.900899258486472	1.98414384740362	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch3_DGRP"	"DGRP714"	-1.58182313253035	19	19	0.202653005410331	-1.72099218762544	-1.46149105613974	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch3_DGRP"	"DGRP705"	-1.48892114189975	12	12	0.187427444124875	-1.60381720967713	-1.36931292647614	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch3_DGRP"	"DGRP859"	1.90045777780708	31	31	1.09523643793352	1.34203768071694	2.76735491395904	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch3_DGRP"	"CS"	-0.029697914487935	32	32	0.382425978083112	-0.301760850572486	0.208699210894741	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch3_DGRP"	"DGRP786"	-1.60033182589762	27	27	0.216288759757328	-1.75173607082877	-1.46439207341552	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch3_DGRP"	"DGRP852"	-0.608989103498036	25	25	0.441209836334847	-0.939668205924447	-0.272917809291843	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch3_DGRP"	"DGRP365"	0.4020938481291	23	23	0.544992111558892	-0.176664853077519	0.836093386113735	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch4a_DGRP"	"DGRP357"	0.488330237756517	24	24	0.788490235650519	-0.0458450763394005	0.958208967373768	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch4a_DGRP"	"DGRP820"	0.851454491923452	27	27	0.998954397523687	0.246381641979266	1.2117906373505	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch4b_DGRP"	"DGRP380"	0.263157852523651	17	17	0.62751415929156	-0.055900607915656	0.62844691361668	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch4b_DGRP"	"DGRP555"	-0.623078812870209	29	29	0.314866784897909	-0.926587386531622	-0.295215646161648	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch4b_DGRP"	"DGRP765"	2.12399840280897	19	19	0.64435488184807	2.02034148650138	2.67491990723884	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch4b_DGRP"	"DGRP399"	0.349488935818876	19	19	0.626513549589992	0.00952331307696536	0.734141256866679	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch4b_DGRP"	"DGRP730"	1.24901007002427	28	28	0.689953387834079	0.852640825667806	1.77310475536189	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch4c_DGRP"	"DGRP712"	0.942165764919733	22	22	0.57043533590472	0.63859754489813	1.64035828151909	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch4c_DGRP"	"DGRP391"	0.817340732539463	16	16	0.983747391624911	0.0630320509527165	1.24802592188798	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch4c_DGRP"	"DGRP707"	-0.996971318904576	10	10	0.617068895116523	-1.42037928875794	-0.752024307788471	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch4c_DGRP"	"DGRP380"	0.0540902442745848	22	22	0.490212693345968	-0.319610522146876	0.4948695333918	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch4c_DGRP"	"DGRP437"	0.0416959595719049	16	16	0.992075995587385	-0.760114379240431	0.534082070237723	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch4c_DGRP"	"DGRP639"	-0.446137555117981	14	14	0.849840357299551	-1.0181281164448	0.0774317355669445	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch4c_DGRP"	"DGRP732"	0.489840701230456	28	28	0.584594179888752	0.091294720580195	0.805449003921115	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch4c_DGRP"	"DGRP374"	-0.767297986573451	26	26	0.431381502789213	-1.00444833211203	-0.372486383308814	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch4c_DGRP"	"DGRP486"	0.585345571228012	22	22	0.730128433987563	0.0836220983224054	1.01793718161692	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch6_DGRP"	"DGRP59"	-0.0483007929122807	27	27	0.361998597552648	-0.256519666649846	0.240725461973467	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch6_DGRP"	"DGRP101"	-0.674458269139698	27	27	0.28706040676706	-0.811304363395548	-0.470958840687846	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch6_DGRP"	"DGRP318"	0.203393172739176	24	24	0.956951337236756	-0.428997887231317	0.81931701391226	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch6_DGRP"	"DGRP335"	-1.58646221700264	17	17	0.357924947736075	-1.81348171799064	-1.44461318640512	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch6_DGRP"	"DGRP338"	-1.16534336239141	14	14	0.331530682882264	-1.39781930581729	-0.917829818006498	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch6_DGRP"	"DGRP584"	-0.880847251194992	9	9	0.248795235220028	-1.05266961898265	-0.784715314459963	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch6_DGRP"	"DGRP796"	0.309720024092856	22	22	0.438514455945885	0.00775313733577698	0.553818829414026	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
"PCA_moving_raw_PC1"	"Batch6_DGRP"	"CS"	-0.355431573125006	24	24	0.468008662418093	-0.584206036782687	-0.0702610229575211	"PCA_moving_raw_PC1"	"State_D2_D6"	"profile_PCA"	"PCA_discovery"
