deleted_line	beta	se	p	trait	SNP	full_gls_beta	full_gls_p	delta_neglogp
"line_91"	-111.274914112682	26.0497253687557	1.9404514990665e-05	"TotalSleep"	"2L_10170542"	-112.124005951107	1.64804011500952e-05	-0.0709350134980866
"line_911"	-113.44042675798	26.0433586574058	1.32564009866895e-05	"TotalSleep"	"2L_10170542"	-112.124005951107	1.64804011500952e-05	0.0945421462877309
"line_913"	-112.108985240544	26.0285777414177	1.65371568330339e-05	"TotalSleep"	"2L_10170542"	-112.124005951107	1.64804011500952e-05	-0.00149306645918035
"line_93"	-112.001198056954	26.0381908440774	1.69706950575532e-05	"TotalSleep"	"2L_10170542"	-112.124005951107	1.64804011500952e-05	-0.0127318511254106
"line_100"	-89.8649582436546	19.8886171496625	6.23052790006594e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.0461555262887199
"line_101"	-88.7814892319816	19.9529552548447	8.60540668152785e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0940910279989211
"line_105"	-89.8598121493442	19.8898885480629	6.24665726145019e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.0450326934611107
"line_109"	-89.2539755108347	19.8906410305518	7.21535606527664e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0175773962333263
"line_129"	-88.4859420368707	19.9085218343108	8.80447256438213e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.104022973087037
"line_136"	-88.8311020852412	19.9169825543488	8.19335464102708e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0727813818588263
"line_142"	-88.003720519557	20.077722644686	1.1697416063691e-05	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.227409566137055
"line_149"	-85.8312067432582	20.0790895917353	1.91432376304695e-05	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.441335018994208
"line_161"	-88.9376344052265	19.9253407713119	8.06150504468606e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.065735758688267
"line_176"	-88.7698939673961	19.9215865349445	8.35166262629508e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.081092570853083
"line_181"	-90.0848191359409	20.0591832564882	7.09056972590056e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0100007606597536
"line_189"	-88.2110523066916	19.9603587141501	9.90156245607285e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.155023359812059
"line_195"	-88.9516217040665	19.9128657982793	7.93083063661396e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0586383041881637
"line_208"	-90.677579777891	19.9089501807568	5.24819007520536e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.120670815782329
"line_21"	-88.9632054911629	19.9133986673298	7.91372109682039e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0577003689617968
"line_217"	-89.9878090866435	19.9064370113363	6.16826107486108e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.0505176242306433
"line_228"	-88.8193514271337	19.9148381793073	8.19755320193149e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0730038725091395
"line_229"	-89.6083659772711	19.9106100309684	6.77831441267619e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.00955866164845176
"line_235"	-88.9398576212109	19.9112845292507	7.93958358580264e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0591173538040319
"line_239"	-88.1797858501396	19.9267785629413	9.63573334927885e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.143204401810476
"line_26"	-93.4186964666994	20.066740169737	3.23352767995597e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.331003788413976
"line_280"	-90.090222761761	19.9190434983281	6.10215013305586e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.0551974828855206
"line_287"	-88.6494109406421	19.9237247948923	8.60946197891559e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0942956410395768
"line_301"	-88.7512600748397	19.8953767213871	8.16166666699268e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0710984822493268
"line_303"	-86.8805879848485	19.9432361180621	1.32222866860087e-05	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.280626197910159
"line_304"	-89.2461186470543	19.942564827065	7.63550045868523e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0421571361748372
"line_306"	-89.0163935894677	20.0974280704072	9.45644047593281e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.135047321810105
"line_307"	-88.664183436355	19.9075234867433	8.43625980259184e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0854695743797223
"line_309"	-88.9623285245147	19.9125547803195	7.90834977571831e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0574054979270793
"line_31"	-88.744477097542	19.9014983104325	8.22716107697194e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0745696289004698
"line_310"	-87.9088459477885	20.054921040116	1.16838483779296e-05	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.226905541067371
"line_313"	-90.2248766016885	19.9231635137584	5.93639586739704e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.0671575173233956
"line_317"	-90.0450903177019	19.9002222203938	6.04445338183845e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.0593233389907582
"line_318"	-88.2204145713257	20.041319261396	1.07293901568863e-05	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.189894666590771
"line_319"	-94.3456205841579	20.0832896282386	2.63085002472726e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.420584280173544
"line_32"	-89.3274012528832	19.8944554252821	7.12013879088943e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0118080878985785
"line_320"	-88.4046768967057	19.9143889660304	9.02786849435607e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.114904852841026
"line_321"	-89.5535527642821	19.8987143810812	6.78036040969638e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.00942759202192178
"line_324"	-89.1046454236406	19.8906176252928	7.47366567531061e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.032853294948155
"line_332"	-95.0059018485095	20.0931619258228	2.26440545106646e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.485726179718729
"line_335"	-88.2765586036293	19.8936984374778	9.10464477390507e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.118582634659989
"line_336"	-88.5542354297598	19.9155489411254	8.72858250377205e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.100263349877555
"line_338"	-88.6891811991669	19.9175193260438	8.47487521913759e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0874529411316463
"line_348"	-89.5111934686539	19.8886077975134	6.77534976593441e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.00974865156177884
"line_350"	-89.2307966148084	19.8895191297673	7.24630418763706e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.019436189628987
"line_352"	-84.6731512098888	20.1370125312684	2.61253409784546e-05	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.576381596007229
"line_354"	-89.4826477948854	19.8952814735803	6.86983718065131e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.00373392726628108
"line_355"	-88.902923777783	19.9014122683239	7.92624098768898e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0583869009902873
"line_356"	-90.2068912438508	19.9153932664436	5.91217842512124e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.0689328391355328
"line_357"	-91.5867002588745	20.0976442520881	5.18681046814649e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.125779992724993
"line_358"	-89.5164065104084	19.8893349781725	6.77224068916062e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.00994798662654262
"line_359"	-89.8414706096171	19.9151948710348	6.44612407130465e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.031381711094352
"line_360"	-90.6235620339288	19.9157657749073	5.3558579907412e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.111851318121456
"line_361"	-88.9834724245747	19.9698090713029	8.3541966162872e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0812243207814447
"line_362"	-89.3994424367307	19.8870511587044	6.94525368326772e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0010077420592598
"line_365"	-89.9184885444678	19.9115104258685	6.30469400027077e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.0410163585615102
"line_370"	-88.9449549961664	19.91926748104	7.99669485501585e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0622301527363094
"line_371"	-90.9293032721476	19.907863756032	4.93559648278728e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.147340725333319
"line_373"	-88.5605131451584	19.9483075118561	9.01680738346418e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.114372420997055
"line_374"	-89.277478373635	19.892018454375	7.18593269749467e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0158027739397948
"line_375"	-88.8885963569852	19.9027511788722	7.9641199078196e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.06045741874137
"line_377"	-89.503341142623	19.8871084846861	6.77712038154915e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.00963517134938119
"line_379"	-92.9188167262831	20.0998879810715	3.78498926178209e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.262615719681537
"line_38"	-85.1948073780914	20.130859984806	2.31570839743576e-05	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.52400349912871
"line_380"	-91.8353099177767	20.0760811507601	4.77667963929092e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.161554256255658
"line_381"	-90.453646002997	20.0145965350318	6.20198368221485e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.0481497521542016
"line_382"	-88.3102312098463	19.9100916831694	9.1879833658348e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.122539828863025
"line_383"	-90.6652483851345	19.9202202557178	5.32855733645092e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.114070728159582
"line_385"	-89.3876136906517	19.8908918125797	6.99315512506235e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.00399279064450298
"line_386"	-88.48686548121	20.0703200305608	1.0392491229745e-05	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.176039295273375
"line_390"	-89.5501959469368	19.8961852035065	6.76750433131517e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.0102518290042815
"line_391"	-89.9417470254629	19.9066809679555	6.23767167016482e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.0456578601652433
"line_392"	-89.561034273435	19.9028607920102	6.79830108685211e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.00827997645964285
"line_395"	-89.1007673030067	19.8911388080923	7.48460941588459e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0334887702234363
"line_397"	-91.2037666040736	19.9661979796711	4.92614840923731e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.148172879786249
"line_399"	-90.0891796670468	19.8965083217126	5.95758817471467e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.0656098926025424
"line_40"	-89.7290688855493	19.9067436487462	6.56049066485037e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.0237440495470462
"line_405"	-91.0474682168829	19.9576111717866	5.06584154842301e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.136028769785756
"line_406"	-90.1340687897141	20.0755057420014	7.13056982844593e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.012443865807084
"line_409"	-89.2042985763118	19.957366466646	7.83136488865501e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0531570882228332
"line_41"	-89.3494500011139	19.9054907228555	7.16646401192922e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0146245528986588
"line_426"	-89.3471551851142	19.8872610155869	7.03315078357718e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.00646955694121942
"line_427"	-90.9625382580175	19.91582847715	4.9393137172321e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.147013760439284
"line_437"	-89.5973572595177	19.8920813576555	6.66322023884665e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.0169962031989872
"line_439"	-89.1933635043402	19.904267550416	7.4253182458544e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0300347006548769
"line_440"	-90.5184487425453	19.9176877460384	5.5032786146819e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.10005887099269
"line_441"	-88.9935825358844	19.913575879078	7.85896001498001e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0546847077616919
"line_443"	-87.4178641792453	20.0302553681335	1.27535686403548e-05	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.264951352501446
"line_45"	-88.7486614167379	19.9114238535343	8.3047568365825e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0786465494213671
"line_461"	-88.5571605060323	19.9121434791234	8.69180602952477e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0984296544319232
"line_48"	-91.6411763230027	20.0482992898062	4.85356032260176e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.154619939768555
"line_486"	-90.9182337278392	19.9195296533899	5.01220726057659e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.140651350129237
"line_491"	-88.7143408283403	19.9058554288395	8.32326083614012e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0796131334575936
"line_492"	-87.9832103375277	19.9213218384571	1.00295779269674e-05	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.1606022856611
"line_502"	-89.4734739137915	19.8938208383448	6.87406733579693e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.00346658939396782
"line_505"	-88.6757016049405	19.91321650775	8.46361975986488e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0868757724305382
"line_509"	-90.3006509171462	19.9101582577692	5.74927845929404e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.0810670277233703
"line_513"	-90.7510388891565	19.9185508293548	5.21105225818438e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.12375494296289
"line_517"	-88.6635329000921	19.9073282727647	8.43582751974558e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0854473201024408
"line_528"	-90.1608675702976	19.941481452593	6.14690582875437e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.0520238116680423
"line_531"	-88.2321165462998	19.9112893052665	9.36836811338218e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.130983575827131
"line_535"	-87.8815309586696	20.0536087567599	1.17416786614641e-05	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.229049819316056
"line_551"	-89.295964889509	19.8936543908275	7.16706520604486e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0146609843013037
"line_555"	-89.1694756928223	19.8910394755832	7.36365721234676e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0264131919368129
"line_559"	-89.3358515017049	19.8894202907764	7.06812277544336e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.00862371332495204
"line_563"	-87.2274919743204	20.0638643612748	1.37703023746366e-05	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.298263105397125
"line_566"	-83.8768698960384	20.2417615712067	3.41667030269917e-05	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.69292270144747
"line_57"	-92.7108620519755	20.0943931715828	3.95434385812047e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.243605939811085
"line_584"	-89.0332847914859	19.896930912942	7.65098897459949e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0430372047249961
"line_589"	-89.0092357698571	19.901971616843	7.73527926709046e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.04779562626653
"line_59"	-90.4360571916955	20.0436015792119	6.42293597125923e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.0329467787466458
"line_595"	-85.9069579528338	19.9821929642116	1.7143454607894e-05	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.39341797045352
"line_596"	-90.3465021694605	19.9055265422388	5.65847207456813e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.0879811944838895
"line_627"	-89.6713270428204	19.8981540086077	6.59010672960905e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.0217879231659577
"line_630"	-92.2949815749496	20.0548473729742	4.18195356888559e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.219301164749904
"line_634"	-87.3252527993024	20.0272683250564	1.2987373588532e-05	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.272840962015751
"line_639"	-89.9590598164815	19.9182478776464	6.28955502794414e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.042060450240994
"line_69"	-90.0130407503344	19.9527199071992	6.44264100135541e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	0.031616439260679
"line_703"	-85.1743756618013	20.0884560429429	2.23553394635911e-05	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.508700897569743
"line_705"	-88.6423604968708	19.9088885466232	8.49152908086088e-06	"TotalSleep"	"2L_15943639"	-89.4092487736967	6.92915651761638e-06	-0.0883055298645097
